commit_url,commit,project,Multi-files?,HM,OMG
https://github.com/apache/logging-log4j2/commit/efa163b9a33a8c9bbe948e4de629fdbafccd0783,efa163b9a33a8c9bbe948e4de629fdbafccd0783,apache/logging-log4j2,,Set the class name and display name when executing a rule. This is to let configuration files to be more flexible in a large test suite. For example: I want to use one log file per test class.,"Feat: Add new system properties to LoggerContextRule This commit adds two new system properties to the LoggerContextRule class in the log4j-core module. These properties, SYS_PROP_KEY_DISPLAY_NAME and SYS_PROP_KEY_CLASS_NAME, are set and cleared in the apply method. This method sets up and tears down the Log4J context for each test. The addition of these properties does not change the overall functionality of the method."
https://github.com/apache/logging-log4j2/commit/856607faf268136fc6f2e27cf3716a5e16a0f48d,856607faf268136fc6f2e27cf3716a5e16a0f48d,apache/logging-log4j2,,Add getters for private ivars.,"Feat: Add getter methods to DefaultRolloverStrategy class This commit adds several getter methods to the DefaultRolloverStrategy class. These methods provide access to the properties of the class, including useMax, subst, customActions, and stopCustomActionsOnError. The addition of these methods enhances the functionality of the DefaultRolloverStrategy class, which is responsible for managing the renaming and deletion of log files."
https://github.com/apache/logging-log4j2/commit/11ab37bcc2c070c5baae055969aabfc403fe4163,11ab37bcc2c070c5baae055969aabfc403fe4163,apache/logging-log4j2,,"RingBufferLogEvent bugfix: do not use setValues(null, null....) to clear() the RingBufferLogEvent: Message is expected to be non-null in setValues()","Refactor: Simplify clearing of properties in RingBufferLogEvent In the `clear()` method of the `RingBufferLogEvent` class, the properties are now cleared individually instead of using the `setValues()` method. This refactor does not change the functionality of the method but makes the code more readable and easier to understand."
https://github.com/apache/logging-log4j2/commit/0fb4ed116d4ce7d90e43270eec7e00bc656d8fae,0fb4ed116d4ce7d90e43270eec7e00bc656d8fae,apache/logging-log4j2,,Implement MutableLogEvent.createMemento(),"Refactor: Update createMemento method in MutableLogEvent class The createMemento method in the MutableLogEvent class has been refactored. The method was previously creating a memento of the current log event state for later restoration. Now, it creates a memento of the current log event with the updated message. This change does not affect the external behavior or functionality of the method."
https://github.com/apache/logging-log4j2/commit/d219411e6834340cc4434e350e23e3f437a89b76,d219411e6834340cc4434e350e23e3f437a89b76,apache/logging-log4j2,,Fix test clean-up,Fix: Update tearDown method in MdcPatternConverterTest The tearDown method in MdcPatternConverterTest has been updated to clear the thread context map instead of the thread context stack after each test. This change is likely made to prevent potential memory leaks.
https://github.com/apache/logging-log4j2/commit/eae58c051fc1ca6f65e2157a066d104a49e4e544,eae58c051fc1ca6f65e2157a066d104a49e4e544,apache/logging-log4j2,,Add missing '@OverRide' annotations.,"Feat: Add @Override annotation to start() method in AsyncLoggerDisruptor class This commit adds the @Override annotation to the start() method in the AsyncLoggerDisruptor class. The start() method is responsible for starting the AsyncLogger disruptor for the current context. If a disruptor already exists for this context, it will not create a new one. This change ensures that the method correctly overrides a method from its superclass."
https://github.com/apache/logging-log4j2/commit/6c4a094b0834adfd1de04398582e723ef645cb3b,6c4a094b0834adfd1de04398582e723ef645cb3b,apache/logging-log4j2,Y,Remove unused imports.,"Refactor: Remove unused imports In this commit, unused import statements have been removed from the files LifeCycle.java and DefaultRolloverStrategy.java. This is a code cleanup activity that helps to keep the codebase clean and easy to maintain."
https://github.com/apache/logging-log4j2/commit/f9ff2d6f4ffd88957d298e397e11bbeb1d6f3dba,f9ff2d6f4ffd88957d298e397e11bbeb1d6f3dba,apache/logging-log4j2,,"ignore since these tests fail locally (for Gary Gregory) and on Travis E209CI. Passes on Jenkins somehow"".C210","Fix: Ignore failing tests in AbstractLoadBundleTest Two tests in AbstractLoadBundleTest.java are failing locally and on Travis CI, but passing on Jenkins. These tests have been annotated with @Ignore until the cause of the inconsistency is resolved."
https://github.com/apache/logging-log4j2/commit/d9a12634030d659e3754df960a802f72fd7f3ee3,d9a12634030d659e3754df960a802f72fd7f3ee3,apache/logging-log4j2,,Remove exception stack trace print This is already logged by the StatusLogger.,Refactor: Rearrange import statements and remove exception print in StringBuilderEncoder.java Rearranged the import statements for better organization and removed an exception print statement to improve code cleanliness. No associated issues or pull requests.
https://github.com/apache/logging-log4j2/commit/69c7b5a42f15f2b21e7b6b73822d47639ec15d5a,69c7b5a42f15f2b21e7b6b73822d47639ec15d5a,apache/logging-log4j2,,AbstractJacksonLayout - reformated new code,"Style: Improve code readability in AbstractJacksonLayout.java This commit enhances the readability and consistency of the code in AbstractJacksonLayout.java. The changes are related to the handling of additional fields in a log event. The changes do not alter the functionality of the methods, but rather improve the code quality. The changes include adjusting the spacing and formatting of the code."
https://github.com/apache/logging-log4j2/commit/edbd3e7d6a9212411b50b245d5c17d0c8a943273,edbd3e7d6a9212411b50b245d5c17d0c8a943273,apache/logging-log4j2,Y,Pull up logger() method.,"Refactor: Move logger() method to AbstractManager class The logger() method was moved from the JdbcDatabaseManager class to its superclass, AbstractManager. This change allows all managers that extend AbstractManager to have access to the logger() method, potentially improving code reuse and maintainability. No associated issues or pull requests were found for this commit."
https://github.com/apache/maven/commit/0fc31ef9a44015c45a8d7d9374a583340a79ba8f,0fc31ef9a44015c45a8d7d9374a583340a79ba8f,apache/maven,,o Adding ci management inhertiance.,"Feat: Inherit ciManagement from parent model In the `assembleModelInheritance` method of the `DefaultModelInheritanceAssembler.java` file, the code has been modified to inherit the `ciManagement` property from the parent model to the child model if it is not set in the child model. This is a new feature that enhances the inheritance functionality of the method."
https://github.com/apache/maven/commit/30eedfb62610381a93bad4187eb2283d07489674,30eedfb62610381a93bad4187eb2283d07489674,apache/maven,,add missing error message when the package goal is not found,"Fix: Add validation for mojo phase in verifyMojoPhase method This commit adds a validation in the `verifyMojoPhase` method of the `DefaultLifecycleExecutor` class to check if the given task is a valid mojo phase. If the task is not a valid mojo phase, an exception is thrown. This change improves the error handling in the method and ensures that only valid tasks are processed."
https://github.com/apache/maven/commit/657fde08f4a5d95dc99cc220716d54048716a89b,657fde08f4a5d95dc99cc220716d54048716a89b,apache/maven,,exclude svn directories in mboot,"Fix: Exclude certain files when creating jar in JarMojo.java In the execute method of the JarMojo.java file, an additional exclusion pattern ""**/.svn/**"" has been added to the addDirectory method call. This change ensures that certain files like package.html and .svn files are excluded when creating a jar file."
https://github.com/apache/maven/commit/40d47927dee5a419ad71add6a80789bfd07e52ee,40d47927dee5a419ad71add6a80789bfd07e52ee,apache/maven,,o Fixing a small bug that would cause a NPE if a plugin doesn't contain any mojos.,"Fix: Add null check before iterating over pluginDescriptor.getMojos() This commit adds a null check before iterating over the pluginDescriptor.getMojos() in the execute method of the PluginDescriptorGenerator.java file. This prevents a potential NullPointerException when the pluginDescriptor.getMojos() is null. The functionality of the method remains the same, but the implementation has been modified to handle this edge case."
https://github.com/apache/maven/commit/e53ecf1af2f069eb6e14827d9504468dd6c3eb12,e53ecf1af2f069eb6e14827d9504468dd6c3eb12,apache/maven,,remove old comments,Refactor: Remove outdated comments in CompilerMojo.java The comments about changing the debug parameter type to Boolean and changing the staleMillis parameter type to Long were removed from the CompilerMojo.java file. These comments were outdated and no longer relevant to the current state of the code.
https://github.com/apache/maven/commit/4c85dfc33154be5933b4ecb302e395ce72c226a0,4c85dfc33154be5933b4ecb302e395ce72c226a0,apache/maven,,Adding defensive code for one more place where cleanedPath length could cause a problem with string manipulation in appendPath(..).,"Fix: Improve path adjustment handling in appendPath method In the `appendPath` method of the `DefaultModelInheritanceAssembler.java` file, the handling of the path adjustment has been improved. A check has been added to ensure that the `cleanedPath` length is greater than 0 before reducing its length by 1. This prevents potential errors when the `cleanedPath` length is 0. A comment has also been added indicating that this method should eventually be migrated to `DefaultPathTranslator`."
https://github.com/apache/maven/commit/92e731eb8007890b624f8b88984980660a2e587a,92e731eb8007890b624f8b88984980660a2e587a,apache/maven,,Added @SInCE tag,Style: Add version comment to PluginException.java A comment indicating the version since the PluginException.java file exists was added. This change does not affect the functionality of the code.
https://github.com/apache/maven/commit/40aacad4f0d2b0b33f3a70b971030c5d42afa167,40aacad4f0d2b0b33f3a70b971030c5d42afa167,apache/maven,,"o Add a method that can be used with booting with a ClassWorld, we will just create one when the standard main method is invoked. Work required for Dan's new rework of the bootstrap to make it dead simple to understand.",Feat: Add main entry point for application A new `main` method has been added to the `MavenCli` class. This method serves as the main entry point for the application when run from the command-line. It is designed to provide a main entry point for the application when the classworld has not been set up.
https://github.com/apache/maven/commit/d5f5abeb5749318085df7dd07ecadcdb49567b8b,d5f5abeb5749318085df7dd07ecadcdb49567b8b,apache/maven,,o dead import,Style: Remove unused import in DefaultProfileManager.java The import statement for java.util.Properties was removed from DefaultProfileManager.java as it was unused. This change is part of code style maintenance.
https://github.com/apache/maven/commit/3571f9e2ac2552c6279cebd7c675254b9a785a62,3571f9e2ac2552c6279cebd7c675254b9a785a62,apache/maven,,"Do not return null collections, makes life easier for clients","Fix: Update exception handling in DefaultMavenExecutionResult This commit updates the getExceptions() and hasExceptions() methods in the DefaultMavenExecutionResult.java file. The getExceptions() method now returns an empty list if the exceptions list is null, and the hasExceptions() method now checks if the exceptions list is empty. This change ensures that the methods behave correctly when the exceptions list is null."
https://github.com/apache/maven/commit/1cb3190b0faf83c77f93dcf2ca9c76b62021e2bf,1cb3190b0faf83c77f93dcf2ca9c76b62021e2bf,apache/maven,,Make the error message construction a little more resilient to errors in classloading.,"Refactor: Improve error logging in executeMojo method In the `executeMojo` method of the `DefaultPluginManager.java` file, the way of logging an error message has been improved. Instead of using `mojo.getClass().getName()`, it now uses `mojoDescriptor.getImplementation()`. This change does not affect the functionality of the method, but it makes the error reporting and logging more accurate."
https://github.com/apache/maven/commit/3051c4974b0f7780528114c49492d8930b2fbd6d,3051c4974b0f7780528114c49492d8930b2fbd6d,apache/maven,Y,o Fix compilation error with mirrors,"feat: Add mirror to Maven Repository System This commit introduces a new feature to the Maven Repository System. Two new methods have been added to the classes ""LegacyMavenRepositorySystem"" and ""MavenRepositorySystem"". These methods allow adding a mirror to the mirror builder with the given id, mirrorOf, and url. This feature enhances the flexibility and configurability of the Maven Repository System."
https://github.com/apache/maven/commit/eb43b9be114e9fc2ccaa21d25fac8110fdf75331,eb43b9be114e9fc2ccaa21d25fac8110fdf75331,apache/maven,,Fix Checkstyle violation.,Style: Improve readability in ComparableVersion.java Split a line of code in the `main` method into two for better readability. The functionality of the method remains the same.
https://github.com/apache/mesos/commit/7e631d612896cd1b8d4de46ff500677de9c63900,7e631d612896cd1b8d4de46ff500677de9c63900,apache/mesos,,Fixed flaky ExamplesTest.JavaFramework.,Fix: Added sleep function to ensure SchedulerDriver teardown This commit adds a sleep function to the main method in the TestFramework.java file. The sleep function is added to ensure that the SchedulerDriver teardown is complete before the JVM starts running native object destructors after System.exit() is called. This change is a corrective action to handle a potential issue where the JVM might start running native object destructors before the SchedulerDriver teardown is complete.
https://github.com/helterskelterr/ofbizApp/commit/483eb1aa075f0c56fab07e5d04a0cc565c64909a,483eb1aa075f0c56fab07e5d04a0cc565c64909a,helterskelterr/ofbizApp,,"Added FreeMarkerWorker.getSiteParameters to render method. This data, particularly ""rootDir"", is used loading FTL content templates. I figured it could not hurt normal screen rendering.",Feat: Enhance render method in ScreenWidgetViewHandler class This commit enhances the render method in the ScreenWidgetViewHandler class. The method is now set up to decide whether to use an OutputStream or a Writer based on the servlet context. This change improves the flexibility of the method in rendering a page.
https://github.com/helterskelterr/ofbizApp/commit/aa92b107eca7e828d7e47dc9b7a37a5b888f39c4,aa92b107eca7e828d7e47dc9b7a37a5b888f39c4,helterskelterr/ofbizApp,,Changed to use FlexibleLocation so that for url resource loaders in component config files you can use the component:// style url for resources in components,"Refactor: Improve URL resolution in ComponentConfig This commit refactors the `getURL(String resourceLoaderName, String location)` method in the `ComponentConfig.java` file. The method now resolves the location in the context of the component, which improves the internal structure of the code without altering its external behavior."
https://github.com/helterskelterr/ofbizApp/commit/c5c2b2c9b3f2e5b8cb6e2960b2a6daf9eb9a335c,c5c2b2c9b3f2e5b8cb6e2960b2a6daf9eb9a335c,helterskelterr/ofbizApp,,Just implementing Adam's request.,"Fix: Correct index used in 'chooseClientAlias' method In the 'chooseClientAlias' method of the 'AliasKeyManager.java' file, the wrong index was being used in the if condition inside a for loop. This commit fixes this bug by replacing 'aliases[i]' with 'aliases[x]'."
https://github.com/helterskelterr/ofbizApp/commit/c882ee248d8dc0d770079f2ece6db68b8cab0a49,c882ee248d8dc0d770079f2ece6db68b8cab0a49,helterskelterr/ofbizApp,,"Remove was returning the *new* object, instead of the *old*. Closes https://issues.apache.org/jira/browse/OFBIZ-1322.",Refactor: Improve design of put method in CacheLineTable.java The put method in the CacheLineTable.java file has been refactored to return the previous value associated with the key instead of the new value. This change improves the design of the method without altering its functionality. The associated issue report [OFBIZ-1322] indicates that there may have been a similar issue with the remove method in the same class.
https://github.com/helterskelterr/ofbizApp/commit/cd5870de6af529b968547a6130aaafa33d0f4ffc,cd5870de6af529b968547a6130aaafa33d0f4ffc,helterskelterr/ofbizApp,,Collection size can not be negative.,"Fix: Ensure getEntityNamesByGroup returns empty collection for null or empty group cache In the method getEntityNamesByGroup in the ModelGroupReader.java file, the condition checking the size of the group cache has been modified. Previously, the method would return an empty collection if the group cache was null or if its size was less than 0. This has been corrected to return an empty collection if the group cache is null or if its size is 0. This ensures that the method correctly returns an empty collection when the group cache is null or empty."
https://github.com/helterskelterr/ofbizApp/commit/5fd95a9590a6fa7dc530bd85c37aa0bbed1f76db,5fd95a9590a6fa7dc530bd85c37aa0bbed1f76db,helterskelterr/ofbizApp,,Do not save the view if the last view is the same as the current view and saveCurrentView is false,"Style: Remove commented out print statements in CategoryContentWrapper This commit removes some commented out print statements in the CategoryContentWrapper class. These comments were not contributing to the functionality of the code and were removed to improve the readability of the code. The functionality of the CategoryContentWrapper class, which retrieves and displays content for a specific product category, remains unchanged."
https://github.com/helterskelterr/ofbizApp/commit/86b15e131cc28624d258b1415652c8b088e22d85,86b15e131cc28624d258b1415652c8b088e22d85,helterskelterr/ofbizApp,,Fixed problem preventing the correct number of records being determined when setting maxRows for the product search query,"Refactor: Change condition order in while loop of makeProductIdList method The condition order in the while loop of the makeProductIdList method in the ProductSearch class has been changed. This is a refactor and does not affect the overall functionality of the method or the class. The method is used to create a list of unique product IDs from the given EntityListIterator, handling pagination and avoiding duplicates. The class provides utilities for product search based on various constraints like categories, features, and keywords."
https://github.com/helterskelterr/ofbizApp/commit/015bfa6df25abf19fe8eb36a205d7ca8dfbc27ab,015bfa6df25abf19fe8eb36a205d7ca8dfbc27ab,helterskelterr/ofbizApp,,Don't force the session to be created in getProductStoreId.,"Fix: Handle potential null session in getProductStoreId method The getProductStoreId method in the ProductStoreWorker.java file has been updated to handle a potential null session. Previously, the method would create a new session if one did not already exist. This has been changed so that a new session is not created. Additionally, a null check has been added for the session before attempting to get the productStoreId attribute. This change ensures that a NullPointerException is not thrown if the session is null."
https://github.com/helterskelterr/ofbizApp/commit/0d0a229fdb24765078940b5f062bebcc82ef808d,0d0a229fdb24765078940b5f062bebcc82ef808d,helterskelterr/ofbizApp,,"For internal classes, you don't need to prefix with the containing class.","Refactor: Remove class name prefix in method calls and variable declarations This commit refactors the 'initialize' method in the JNDIConfigUtil class. The class name prefix in the method calls and variable declarations has been removed to improve code readability. Additionally, a new method 'getJndiServerInfo' has been added which retrieves the JNDI server information for the given name."
https://github.com/helterskelterr/ofbizApp/commit/42acc7a8a3f7f2b41927a2d6aa16e6ce36368477,42acc7a8a3f7f2b41927a2d6aa16e6ce36368477,helterskelterr/ofbizApp,,Minor code simplification: no functional changes.,"Refactor: Corrected logic in isSortField method The logic in the isSortField method of the ModelFormField class has been corrected. Previously, the method returned true if the sort field was not null, regardless of its boolean value. Now, it returns true only if the sort field is not null and its boolean value is true. This change ensures the correct behavior of the method."
https://github.com/helterskelterr/ofbizApp/commit/1659ab436259e12fe07292f55f1831520c10164f,1659ab436259e12fe07292f55f1831520c10164f,helterskelterr/ofbizApp,,ConfigurationException is now a RuntimeException.,"Refactor: Change ConfigurationException to extend RuntimeException In the class ObjectWrapper, the ConfigurationException class has been refactored to extend RuntimeException instead of ObjectException. This change is part of an effort to improve the handling of exceptions in the ObjectWrapper class, which provides a method to retrieve an object and handle exceptions related to it."
https://github.com/helterskelterr/ofbizApp/commit/380246944bc1fc1ef1cc39cf95810e3dc10c2243,380246944bc1fc1ef1cc39cf95810e3dc10c2243,helterskelterr/ofbizApp,,"Slight tweak to getOrCreateUtilCache, to get better code coverage.","Refactor: Simplify getOrCreateUtilCache method in UtilCache.java The getOrCreateUtilCache method in UtilCache.java has been refactored for simplicity. The new implementation directly puts the newCache in the utilCacheTable and returns the cache from the utilCacheTable, instead of checking if an oldCache was null and returning newCache if true, and oldCache if false. This change improves the structure of the code without altering its functionality."
https://github.com/apache/poi/commit/3234ce48d57222043d1fb8aec33d81315a5f30d9,3234ce48d57222043d1fb8aec33d81315a5f30d9,apache/poi,,test for parsing strings,Feat: Add new test method in TestFormulaParser A new test method `testFormulaWithString` has been added to the `TestFormulaParser` class. This method tests the formula parsing functionality with a string input.
https://github.com/apache/poi/commit/3a59e361ff066a5d3d25fbbf05fab8d848f1f6e0,3a59e361ff066a5d3d25fbbf05fab8d848f1f6e0,apache/poi,Y,Empty byte array case for HexDump,"Fix: Handle empty data array in HexDump.dump method In the HexDump.dump method, a condition was added to handle the case when the data array is empty. If the data array is empty, the method now writes ""No Data"" to the output stream and then returns. This change ensures that the method behaves correctly when given an empty data array. A test case was also added in TestHexDump.testDump to verify this new behavior. The test case checks that ""No Data"" is written to the output stream when an empty data array is passed to the HexDump.dump method."
https://github.com/apache/poi/commit/98b8864c401f8d3d605ea06ae7294ce226a19471,98b8864c401f8d3d605ea06ae7294ce226a19471,apache/poi,,Throw an exception if a picture claims to have a negative amount of data. Should avoid problem in bug #41357,"Fix: Handle negative image size in readPictures method This commit modifies the `readPictures()` method in `HSLFSlideShow.java` to handle a potential error situation where the image size is less than 0. A new exception `CorruptPowerPointFileException` is thrown when this condition is met, ensuring the integrity of the picture data."
https://github.com/apache/poi/commit/a817230732d857295ab7a1067aa8857af9e3502a,a817230732d857295ab7a1067aa8857af9e3502a,apache/poi,,Improve javadocs relating to getLastRowNumber,"Refactor: Improve clarity in HSSFSheet class comments and method descriptions This commit refactors the HSSFSheet class in the Apache POI project. The changes are mainly in the comments and method descriptions, which are intended to improve the clarity of the code. The HSSFSheet class represents a worksheet in an Excel file, and the changes allow for better understanding and manipulation of rows, cells, and sheet properties. No associated issues or pull requests were found for this commit."
https://github.com/apache/poi/commit/e07b60d81466c0d07ef2bfd694b222806ea18880,e07b60d81466c0d07ef2bfd694b222806ea18880,apache/poi,,add test case for lost cell properties,Feat: Add test method for inner table properties in TestWordToFoConverter A new test method `testInnerTable()` has been added to the `TestWordToFoConverter.java` file. This method tests if the inner table in the document has the correct padding and width properties.
https://github.com/apache/poi/commit/0c2415165f0da8e68e44979f580dfcbf5e886053,0c2415165f0da8e68e44979f580dfcbf5e886053,apache/poi,,Fix test to make it work on different date as well,"Fix: Corrected date handling in testBug56688_4() In the method `testBug56688_4()`, the code for setting a date two months from now, converting that date to Excel format, and checking the value was uncommented. This change allows the method to test the bug 56688_4 more accurately by considering the date handling."
https://github.com/apache/poi/commit/abae7473fccd54152563a9512d88c5b05de024f1,abae7473fccd54152563a9512d88c5b05de024f1,apache/poi,,extract string constant out of code,"Refactor: Extract constant string in HeadersFooters class This commit introduces a refactoring change in the HeadersFooters class. A constant string ""_ppt2007tag"" has been extracted and used in the class. This change does not affect the functionality of the class, which manages the visibility, formatting, and content of headers and footers in a PowerPoint slide."
https://github.com/apache/poi/commit/7ca959ac56dcf04e03d21443aa71bcb46dde0a42,7ca959ac56dcf04e03d21443aa71bcb46dde0a42,apache/poi,,simplify unit test code with IOUtils.write to a NullOutputStream,"Refactor: Simplify workbook writing in test53611 This commit simplifies the way the workbook is written out in the test method `test53611()`. The previous implementation used a `ByteArrayOutputStream` to write the workbook, which was then closed in a finally block. This has been replaced with a single line using `IOUtils.write()`, which automatically handles the closing of the stream. This change improves the readability and maintainability of the code without altering the functionality of the test."
https://github.com/apache/poi/commit/ad14771ed871c21038779ee4829e6520f24207bf,ad14771ed871c21038779ee4829e6520f24207bf,apache/poi,,add null guard in XSSFComment,Fix: Add null check in getClientAnchor() and format isVisible() This commit includes a minor formatting change in the isVisible() method and adds a null check for _vmlShape in the getClientAnchor() method in the XSSFComment.java file. The null check prevents potential NullPointerExceptions when trying to get the client anchor of a shape that does not have a VML shape associated with it.
https://github.com/apache/poi/commit/19005a4e63b6855c6cb889ba546781cb43fc22f5,19005a4e63b6855c6cb889ba546781cb43fc22f5,apache/poi,,Fix forbidden apis error,"Fix: Use LocaleUtil for obtaining year in DateUtil In the DateUtil class, the method for obtaining the current year has been updated. Previously, the year was obtained directly from the Calendar instance. This commit changes this to use the LocaleUtil.getLocaleCalendar() method instead. This change does not alter the overall functionality of the DateUtil class, which is responsible for handling and converting dates in Excel format in Java."
https://github.com/apache/poi/commit/d9776561954a112f257477c41911f802ba15b0bc,d9776561954a112f257477c41911f802ba15b0bc,apache/poi,,Remove invalid code,"Fix: Remove redundant line in setExternalId method This commit removes a redundant line of code in the setExternalId method of the XDDFChart class. The removed line was attempting to add new external data and set its id, which is unnecessary and could potentially cause errors. This fix ensures that the setExternalId method functions as expected."
https://github.com/apache/poi/commit/4682903e6ace561155a667e240b4736f89ab4805,4682903e6ace561155a667e240b4736f89ab4805,apache/poi,,more test issues with rate change,"Refactor: Adjust tolerance calculation in processFunctionRow method In the `processFunctionRow` method of the `TestFormulaEvaluatorOnXSSF.java` file, the tolerance calculation for the ""RATE"" function has been adjusted. The new calculation provides a specific tolerance for the ""RATE"" function, improving the precision of the test results. This change does not affect the overall behavior of the method."
https://github.com/apache/qpid/commit/a8ad56f53b6d476d1de0c084031bc61da27a519c,a8ad56f53b6d476d1de0c084031bc61da27a519c,apache/qpid,,generateQueueName now removes colons as well as semi-colons,"Fix: Update character replacement in generateQueueName method In the `generateQueueName()` method of the `AMQProtocolSession` class, the character replacement has been updated. Now, along with ""/"" and "";"", the "":"" character is also being replaced in the local address. This change ensures the generation of a unique name for a temporary queue by appending an incrementing id to the local address of the protocol session, which is now free of these special characters."
https://github.com/apache/qpid/commit/aa97383bc73a09213063dade4080f7b4c1cf84b8,aa97383bc73a09213063dade4080f7b4c1cf84b8,apache/qpid,,Fix for null virtual host (which got converted to the invalid string 'null').,"Fix: Add null check for virtual host name in ConnectionOpenMethodHandler This commit adds a null check for the 'virtualHost' field in the 'ConnectionOpenBody' object in the 'methodReceived' method of the 'ConnectionOpenMethodHandler' class. This change ensures that the method can handle null values for the virtual host name, preventing potential null pointer exceptions. The functionality of the method, which handles the receipt of a ConnectionOpen method from the client, sets the virtual host for the session, and sends a ConnectionOpenOk response back, remains unchanged."
https://github.com/apache/qpid/commit/20a61421b9f4821253fef6c25fbea2acae9da1ed,20a61421b9f4821253fef6c25fbea2acae9da1ed,apache/qpid,,Updated the references to the new SSL package.,Refactor: Update import statements for SSLReceiver and SSLSender The import statements for SSLReceiver and SSLSender in IoTransport.java have been updated to reflect the new package names. This is a refactor commit with no associated issues or pull requests.
https://github.com/apache/storm/commit/8336885d725e5dac598e86f174baa61aa731d1ed,8336885d725e5dac598e86f174baa61aa731d1ed,apache/storm,,check that nimbus host is set,"Fix: Add null check for host in NimbusClient constructor This commit adds a null check for the host parameter in the constructor of the NimbusClient class. If the host is null, an IllegalArgumentException is thrown with the message ""Nimbus host is not set"". This fix prevents the creation of a NimbusClient with a null host, ensuring that a valid host is always provided when establishing a connection to a Nimbus server."
https://github.com/apache/storm/commit/9d267e8da0b9ab81aecc39903517beeaaaf2ea53,9d267e8da0b9ab81aecc39903517beeaaaf2ea53,apache/storm,,tuple() -> new Values(),"Refactor: Refactored tuple emission in TwitterSampleSpout In the `nextTuple()` method of `TwitterSampleSpout.java`, the way tuples are emitted has been refactored for improved code structure. The method still retrieves and emits the next tuple from the queue, or sleeps for 50 milliseconds if the queue is empty. However, the tuple emission is now done using `new Values(ret)` instead of `tuple(ret)`. This change does not affect the functionality of the method."
https://github.com/apache/storm/commit/0449d31afae47c00ece64dd11aff8f7a261df5a6,0449d31afae47c00ece64dd11aff8f7a261df5a6,apache/storm,,Allow Debug filters to print an identifier,Feat: Add name to debug print statement This commit adds a new feature to the Debug.java file in the storm.trident.operation.builtin package. A new variable 'name' was added and two constructors were added to initialize this variable. The 'isKeep' method was also modified to include this 'name' variable in the print statement. This allows for more specific debugging with a name.
https://github.com/apache/storm/commit/76353a80ff8d0121cdd5ef53e518f07f0be95a0a,76353a80ff8d0121cdd5ef53e518f07f0be95a0a,apache/storm,,reportError when receiving an error-level message in ShellBolt.,"Fix: Add error reporting in ShellBolt's handleLog method In the ShellBolt class, the handleLog method has been modified to report an error when the log level is ERROR. This change involves the addition of a new method call to _collector.reportError. This fix ensures that errors are properly reported and handled."
https://github.com/apache/storm/commit/2059f23d8a30df9089f6a928b4a2bf51d608099f,2059f23d8a30df9089f6a928b4a2bf51d608099f,apache/storm,,"Made keyFactory public in RedisClusterMapState.Options To match the same change to RedisMapState.Options, for the same reasons. It can be set from the public API in other ways.  Having it public means we can set it along with other values like hkey.","Refactor: Change visibility of keyFactory in Options class The visibility of the `keyFactory` variable in the `Options` class of the `RedisClusterMapState.java` file has been changed from default to public. This is a refactor that does not alter the functionality of the `RedisClusterMapState` class, which manages state in a Redis cluster for different types of transactions."
https://github.com/apache/synapse/commit/6d4fcde16652de39b2f41498e076ed6c9634d66f,6d4fcde16652de39b2f41498e076ed6c9634d66f,apache/synapse,,print errors/exceptions until we enhance error handling to capture and handle non-blocking IO errors,"Fix: Add logging and exception printing to onError method In the AsyncCallback.java file, the onError method has been updated to log and print the stack trace of an exception. Previously, this method was not expected to be called due to the custom SynapseCallbackReceiver handling faults. Now, in the event that it is called, it will provide more detailed information about the error."
https://github.com/apache/synapse/commit/47671ae1b1101633347421477fe45d3e8e6e169e,47671ae1b1101633347421477fe45d3e8e6e169e,apache/synapse,,catch any Exception that may arise while trying to read from a URL,"Fix: Broaden exception handling in getOMElementFromURL method In the `getOMElementFromURL` method in the `Util.java` file, the exception handling has been broadened to catch all exceptions, not just `XMLStreamException`. The handling of these exceptions has also been changed to use the `handleException` method. This method retrieves an `OMElement` object from a given URL by parsing the XML content from the URL."
https://github.com/apache/synapse/commit/20546674ef9dfe96c8cc689d28e8a78b182edd45,20546674ef9dfe96c8cc689d28e8a78b182edd45,apache/synapse,,jms sender - added a simple null check,"Fix: Add null check for session in sendMessage method In the `sendMessage` method of the `JMSSender.java` file, a null check for the session has been added. If the session is null, an exception is thrown. This is a fix to prevent potential issues when the session is null."
https://github.com/apache/synapse/commit/f02e9889647bfac24d9020d6f9ea8dd982da3fc9,f02e9889647bfac24d9020d6f9ea8dd982da3fc9,apache/synapse,,Mail transport tests: avoid NPE in MailRequestResponseClient if no response is received,"Fix: Add assertion to ensure response in sendMessage method In the sendMessage method of the MailRequestResponseClient.java file, an assertion was added to ensure that a response is received after sending a message. This fix ensures that the method will not proceed without receiving a response, improving the reliability of the message sending process."
https://github.com/apache/synapse/commit/098a576d2171de1001ddc9725811c438fc7ac7b8,098a576d2171de1001ddc9725811c438fc7ac7b8,apache/synapse,Y,remove sun JDK sepecific class dependency,"Refactor: Modify methods in SynapseConfigUtils and XQueryMediatorFactory In this commit, we have made changes to two files: SynapseConfigUtils.java and XQueryMediatorFactory.java. In SynapseConfigUtils.java, we have modified the method getHttpsURLConnection. Now, it creates a HttpsURLConnection from a given URL, loads the Synapse properties, and creates the identity and trust key store information.In XQueryMediatorFactory.java, we have modified the method createMediator. Now, it creates an XQuery mediator with the given XML configuration.These changes are part of a refactor and there are no associated issues or pull requests."
