commit,project,Multi-files?,patch,HM,Rationality (0-4),Comprehensiveness (0-4),Conciseness (0-4),Expressiveness (0-4),FIRA,Rationality (0-4).1,Comprehensiveness (0-4).1,Conciseness (0-4).1,Expressiveness (0-4).1,OMG,Rationality (0-4).2,Comprehensiveness (0-4).2,Conciseness (0-4).2,Expressiveness (0-4).2,MAD,mad-vanilla,MAD_OMG_BLEU,MAD_OMG_ROUGEL,MAD_OMG_METEOR,MAD_OMG_BLEURT,AMG,AMG_OMG_BLEU,AMG_OMG_ROUGEL,AMG_OMG_METEOR,AMG_OMG_BLEURT
8519139d27c24df5ad920bb12803abed19dc9ae2,apache/tomcat,Y,"File: java/org/apache/coyote/ajp/AjpAprProtocol.java
Status: modified
```diff
@@ -60,7 +60,6 @@ public AjpAprProtocol() {
         cHandler = new AjpConnectionHandler(this);
         setSoLinger(Constants.DEFAULT_CONNECTION_LINGER);
         setSoTimeout(Constants.DEFAULT_CONNECTION_TIMEOUT);
-        //setServerSoTimeout(Constants.DEFAULT_SERVER_SOCKET_TIMEOUT);
         setTcpNoDelay(Constants.DEFAULT_TCP_NO_DELAY);
     }
 
```


File: java/org/apache/coyote/ajp/AjpProtocol.java
Status: modified
```diff
@@ -62,7 +62,6 @@ public AjpProtocol() {
         cHandler = new AjpConnectionHandler(this);
         setSoLinger(Constants.DEFAULT_CONNECTION_LINGER);
         setSoTimeout(Constants.DEFAULT_CONNECTION_TIMEOUT);
-        //setServerSoTimeout(Constants.DEFAULT_SERVER_SOCKET_TIMEOUT);
         setTcpNoDelay(Constants.DEFAULT_TCP_NO_DELAY);
     }
 
```


File: java/org/apache/coyote/ajp/Constants.java
Status: modified
```diff
@@ -41,7 +41,6 @@ public final class Constants {
     public static final int DEFAULT_CONNECTION_LINGER = -1;
     public static final int DEFAULT_CONNECTION_TIMEOUT = -1;
     public static final int DEFAULT_CONNECTION_UPLOAD_TIMEOUT = 300000;
-    public static final int DEFAULT_SERVER_SOCKET_TIMEOUT = 0;
     public static final boolean DEFAULT_TCP_NO_DELAY = true;
 
     // Prefix codes for message types from server to container
```",Remove unused code,4,4,4,4,remove unused code,4,4,4,4,"Refactor: Remove unused server socket timeout constant The server socket timeout constant, DEFAULT_SERVER_SOCKET_TIMEOUT, was removed from the Constants.java file. This constant was also removed from the AjpProtocol.java and AjpAprProtocol.java files where it was previously set but not used. This refactor does not affect the functionality of the classes and improves the clarity of the code.",4,4,4,4,"fix: Remove unused DEFAULT_SERVER_SOCKET_TIMEOUT constant
DEFAULT_SERVER_SOCKET_TIMEOUT was not being used in AjpAprProtocol or AjpProtocol, so it's been removed to simplify the Constants class.","refactor: Remove unused DEFAULT_SERVER_SOCKET_TIMEOUT constant
Remove unnecessary constant and its usages in AjpAprProtocol and AjpProtocol classes, simplifying the codebase.",10.46,26.97,14.47,0.0,"refactor: Remove unused constant and method call
This commit removes the unused constant DEFAULT_SERVER_SOCKET_TIMEOUT and its corresponding method call setServerSoTimeout in AjpAprProtocol and AjpProtocol classes. The removal of this constant and method call simplifies the code and eliminates unnecessary complexity.",14.73,33.01,23.49,0.0
0d9d35ef8632cb18c13c8e89ed65f79245a6e31a,apache/tomcat,,"File: java/org/apache/catalina/manager/JMXProxyServlet.java
Status: modified
```diff
@@ -52,8 +52,8 @@ public class JMXProxyServlet extends HttpServlet  {
     /**
      * MBean server.
      */
-    protected MBeanServer mBeanServer = null;
-    protected Registry registry;
+    protected transient MBeanServer mBeanServer = null;
+    protected transient Registry registry;
 
     // --------------------------------------------------------- Public Methods
     /**
@@ -227,8 +227,8 @@ public void listBeans( PrintWriter writer, String qry )
                         ExceptionUtils.handleThrowable(t);
                     }
                 }
-            } catch (Exception e) {
-                // Ignore
+            } catch (Throwable t) {
+                ExceptionUtils.handleThrowable(t);
             }
             writer.println();
         }
@@ -269,7 +269,13 @@ private void appendHead( StringBuilder sb, String value, int start, int end) {
         sb.append( value.substring(pos,end));
     }
 
-    public boolean isSupported( String type ) {
+    /**
+     * Determines if a type is supported by the {@link JMXProxyServlet}.
+     * 
+     * @param type  The type to check
+     * @return      Always returns <code>true</code>
+     */
+    public boolean isSupported(String type) {
         return true;
     }
 }
```",Fix FindBugs and Eclipse warnings,1,0,4,3,fix a bug in the JMXProxyServlet,2,2,4,4,"Refactor: Improve JMXProxyServlet code quality This commit refactors the JMXProxyServlet.java file. The listBeans method has been modified to handle Throwable instead of Exception, providing a more comprehensive error handling. A new method, isSupported, has been added which always returns true, indicating that all types are supported. These changes improve the code quality without altering the functionality of the JMXProxyServlet class.",4,2,4,4,"refactor: Add transient fields and isSupported to JMXProxyServlet
Added transient fields to MBeanServer and Registry to prevent unnecessary serialization, and introduced an isSupported method to provide a clear indication of type support. These changes improve the internal structure of JMXProxyServlet, making it easier to understand and maintain.","refactor: Make MBeanServer and Registry fields transient
Also, improve exception handling in listBeans method and add isSupported method that always returns true.",7.93,18.69,22.06,0.0,"refactor: Improve JMXProxyServlet's field declarations and exception handling
This commit refactors the JMXProxyServlet class to make its fields transient and improves exception handling in the listBeans method. Additionally, a new method isSupported is added, which always returns true, indicating that any type is supported. These changes enhance the overall structure and functionality of the JMXProxyServlet class.",30.38,50.0,55.0,0.0
275ea1c12b31dcc9e7a9c52a6ab55cf85ff48a27,apache/tomcat,,"File: java/org/apache/coyote/http11/InternalNioInputBuffer.java
Status: modified
```diff
@@ -39,6 +39,11 @@
  */
 public class InternalNioInputBuffer extends AbstractInputBuffer {
 
+    /**
+     * Logger.
+     */
+    private static org.apache.juli.logging.Log log
+        = org.apache.juli.logging.LogFactory.getLog(InternalNioInputBuffer.class);
 
     // -------------------------------------------------------------- Constants
 
@@ -228,6 +233,11 @@ public boolean parseRequestLine(boolean useAvailableDataOnly)
                 if ( readSocket(true, false)==0 ) return false;
             }
             parsingRequestLinePhase = 2;
+            if (log.isDebugEnabled()) {
+                log.debug(""Received [""
+                        + new String(buf, pos, lastValid - pos, ""ISO-8859-1"")
+                        + ""]"");
+            }
         }
         if ( parsingRequestLinePhase == 2 ) {
             //
```",Implement debug logging in InternalNioInputBuffer. Log what we got with the first read.,4,4,4,4,add a Log to InternalNioInputBuffer,4,4,4,4,"Feat: Add logging capability to InternalNioInputBuffer class In the `parseRequestLine` method, a debug log statement has been added to log the received request. This will help in debugging and understanding the flow of requests in the system.",4,4,4,4,"refactor: Add request line logging
Added a debug log statement to track received request lines during parsing, enhancing visibility into the request line parsing phase.","feat: Add debug logging for received HTTP request lines
Log received HTTP request lines at debug level to provide more visibility into the parsing process in InternalNioInputBuffer.",9.95,29.51,18.27,0.0,"feat: Add logging for received HTTP request lines
This commit adds a debug log statement to the parseRequestLine method to log the received HTTP request lines. This change enhances the logging capabilities of the InternalNioInputBuffer class, providing more visibility into the HTTP request parsing process.",19.98,39.51,56.34,0.0
ae008e80741e10bc005af7ab161bce792538a1f5,apache/tomcat,,"File: java/org/apache/coyote/http11/AbstractHttp11Processor.java
Status: modified
```diff
@@ -1028,7 +1028,7 @@ public SocketState process(SocketWrapper<S> socketWrapper)
 
         if (error || endpoint.isPaused()) {
             return SocketState.CLOSED;
-        } else if (comet || isAsync()) {
+        } else if (isAsync() || comet) {
             return SocketState.LONG;
         } else {
             if (sendfileInProgress) {
```",async more likely than comet,4,3,4,4,fix the build,0,0,4,4,Refactor: Change condition order in process method The order of the conditions in the if statement in the process method of the AbstractHttp11Processor class has been changed. This is a refactor and does not affect the functionality of the method. The method still processes a socket connection and handles the request/response lifecycle.,4,4,3,4,"refactor: Rearrange async and comet checks in process method
Rearranged the async and comet checks in the process method to reduce conditional complexity. This change preserves the original functionality of the system.","refactor: Rearrange conditions in process method
Improved code readability and maintainability by swapping conditions in the process method of AbstractHttp11Processor.",9.33,31.33,20.69,0.0,"refactor: Reorder conditions in process method
Rearranged the conditions in the process method of AbstractHttp11Processor to improve code readability and maintainability. This change does not affect the observable behavior of the method.",19.16,45.78,27.95,0.0
add52847f681e23f4cc6489946828f6af7304f8d,apache/tomcat,,"File: java/org/apache/catalina/tribes/membership/McastService.java
Status: modified
```diff
@@ -282,7 +282,7 @@ public void setLocalLoopbackDisabled(boolean localLoopbackDisabled) {
         properties.setProperty(""localLoopbackDisabled"",String.valueOf(localLoopbackDisabled));
     }
     
-    public boolean getLocalLoopbackDisabled(boolean localLoopbackDisabled) {
+    public boolean getLocalLoopbackDisabled() {
         String p = properties.getProperty(""localLoopbackDisabled"");
         if(p != null){
             return Boolean.valueOf(p).booleanValue();
```",Removed parameter from get(),0,3,4,4,remove unused parameter,4,4,4,4,"Refactor: Remove parameter from getLocalLoopbackDisabled method The getLocalLoopbackDisabled method in McastService.java no longer takes a parameter. The method now checks if the local loopback is disabled by retrieving the property value from the properties file. If the property is not set, it defaults to false. This change is a refactor, which means the code has been restructured without changing its external behavior.",4,4,4,4,"refactor: Make getLocalLoopbackDisabled parameterless
Removed the unnecessary `localLoopbackDisabled` parameter from the `getLocalLoopbackDisabled` method, making it more intuitive and easier to use by relying on the configuration property setting.","feat: Introduce local loopback disabled property getter
This change adds a method to retrieve the local loopback disabled property setting, making it accessible for further configuration and handling.",3.05,20.0,12.86,0.0,"refactor: Remove unnecessary parameter from getLocalLoopbackDisabled method
The getLocalLoopbackDisabled method has been refactored to remove the unnecessary boolean parameter. This change simplifies the method's signature and makes it easier to use. The method's functionality remains unchanged, and it still returns whether local loopback is disabled based on the configuration property.",10.99,28.57,31.1,0.0
f4878ef9e4360cc3e1f0b94cc2e6d110b8defb78,apache/tomcat,,"File: java/org/apache/catalina/core/ContainerBase.java
Status: modified
```diff
@@ -1190,7 +1190,10 @@ protected void destroyInternal() throws LifecycleException {
             parent.removeChild(this);
         }
 
-        startStopExecutor.shutdownNow();
+        // If init fails, this may be null
+        if (startStopExecutor != null) {
+            startStopExecutor.shutdownNow();
+        }
 
         super.destroyInternal();
     }
```",Fix potential NPE,4,4,4,4,fix npe in ContainerBase,4,4,4,4,"Fix: Add null check before shutting down startStopExecutor In the `destroyInternal` method of the `ContainerBase` class, a null check is added before shutting down the `startStopExecutor`. This is to prevent a potential null pointer exception if the `startStopExecutor` is not initialized.",4,4,4,4,"fix: Prevent NPE in destroyInternal when startStopExecutor is null
Fixed a potential NullPointerException in destroyInternal() by checking if startStopExecutor is null before calling shutdownNow().","fix: Check startStopExecutor for null in destroyInternal
Prevent NullPointerException by adding a null check for startStopExecutor in the destroyInternal method.",5.0,31.25,24.62,0.0,"fix: Handle null startStopExecutor in destroyInternal
Prevent a potential NullPointerException in the destroyInternal method by checking if startStopExecutor is null before calling shutdownNow. This ensures that the container and its associated components are properly cleaned up during shutdown or undeployment.",12.93,27.5,34.77,0.0
de55e922010568aa727ac2e1f4171f0ef574046b,apache/tomcat,,"File: java/org/apache/catalina/startup/Tomcat.java
Status: modified
```diff
@@ -605,7 +605,7 @@ protected void initBaseDir() {
         }
         server.setCatalinaBase(baseFile);
 
-        if (catalinaHome == null) {
+        if (catalinaHome != null) {
             File homeFile = new File(catalinaHome);
             homeFile.mkdirs();
             if (!homeFile.isAbsolute()) {
```",Correct typo that broke nearly all the tests,4,4,4,4,fix npe in Tomcat,4,3,4,4,"Fix: Use Catalina home directory if base directory is not set This commit modifies the `initBaseDir` method in the `Tomcat.java` file. The condition `if (catalinaHome == null)` has been changed to `if (catalinaHome != null)`. This change ensures that the Catalina home directory is used if the base directory is not set, likely fixing a bug where the base directory was not being set correctly.",4,4,4,4,"fix: Use correct null check for catalinaHome in Tomcat.java
Fixes incorrect null check in initBaseDir() method, ensuring catalinaHome is properly initialized.","fix: Check catalinaHome for null before initializing base directory
Previously, the base directory was not correctly set up during Tomcat server initialization when catalinaHome was null. This change fixes the issue by checking for null before initialization.",1.72,16.47,14.74,0.0,"fix: Correct catalinaHome null check in Tomcat
The initBaseDir method was incorrectly initializing the base directory when catalinaHome was null. This commit fixes the issue by changing the null check to a non-null check, ensuring the base directory is properly initialized.",9.4,25.0,31.82,0.0
136ad629273cb90b8d48ed6ab2115f95ace1f11b,apache/tomcat,,"File: java/org/apache/catalina/core/StandardHostValve.java
Status: modified
```diff
@@ -60,6 +60,12 @@ final class StandardHostValve extends ValveBase {
 
     private static final Log log = LogFactory.getLog(StandardHostValve.class);
 
+    // Saves a call to getClassLoader() on very request. Under high load these
+    // calls took just long enough to appear as a hot spot (although a very
+    // minor one) in a profiler.
+    private static final ClassLoader MY_CLASSLOADER =
+            StandardHostValve.class.getClassLoader();
+
     protected static final boolean STRICT_SERVLET_COMPLIANCE;
 
     protected static final boolean ACCESS_SESSION;
@@ -184,12 +190,10 @@ public final void invoke(Request request, Response response)
 
         // Restore the context classloader
         if (Globals.IS_SECURITY_ENABLED) {
-            PrivilegedAction<Void> pa = new PrivilegedSetTccl(
-                    StandardHostValve.class.getClassLoader());
+            PrivilegedAction<Void> pa = new PrivilegedSetTccl(MY_CLASSLOADER);
             AccessController.doPrivileged(pa);
         } else {
-            Thread.currentThread().setContextClassLoader
-                    (StandardHostValve.class.getClassLoader());
+            Thread.currentThread().setContextClassLoader(MY_CLASSLOADER);
         }
     }
 
```",Minor performance tweak,4,3,4,4,add STRICT_SERVLET_COMPLIANCE to StandardHostValve,0,2,4,4,"Refactor: Optimize getClassLoader() calls in StandardHostValve This commit optimizes the number of getClassLoader() calls in the invoke method of the StandardHostValve class. A new static final variable MY_CLASSLOADER is added to replace the previous getClassLoader() calls, which reduces the number of these calls under high load. This change does not alter the functionality of the invoke method.",4,4,4,4,"refactor: Cache ClassLoader to avoid repeated getClassLoader calls
Reduces performance overhead under high load by caching the ClassLoader, eliminating repeated getClassLoader calls identified as a hot spot in profiling.","refactor: Cache class loader in StandardHostValve
Save a call to getClassLoader() on every request by caching the class loader in a static field. This optimization was identified as a minor hot spot in a profiler under high load.",3.66,18.6,14.99,0.0,"refactor: Optimize context class loader access
This commit optimizes the access to the context class loader in the StandardHostValve class by caching it in a static final variable, reducing the number of calls to getClassLoader() and improving performance under high load.",12.5,40.82,36.02,0.0
1824845878e59054c95339c2f8fe92e57c796729,apache/tomcat,,"File: java/org/apache/tomcat/jni/SSL.java
Status: modified
```diff
@@ -347,7 +347,7 @@ public static native long newBIO(long pool, BIOCallback callback)
      * {@link #SSL_OP_ALLOW_UNSAFE_LEGACY_RENEGOTIATION} and tcnative
      * supports that flag.</i>
      *
-     * @param Bitwise-OR of all SSL_OP_* to test.
+     * @param op Bitwise-OR of all SSL_OP_* to test.
      *
      * @return true if all SSL_OP_* are supported by OpenSSL library.
      */
```",Fix broken Javadoc,4,3,4,3,fix typo in SSL javadoc,0,1,4,4,"Style: Add parameter name in method comment In the SSL class, which is responsible for managing SSL/TLS security protocols and certificate handling, a parameter name 'op' was added in the comment of a method. This change does not affect the functionality of the class.",4,4,3,4,"style: Rename Javadoc parameter in SSL.java
No functional changes; renamed Javadoc parameter to improve code consistency.","style: Rename parameter to op in SSL.java
Improved parameter naming in method comment for better readability.",2.03,16.67,8.14,0.0,"style: Rename parameter in SSL.java
Renamed the parameter in the method comment from 'Bitwise-OR of all SSL_OP_* to test' to 'op' to improve code readability and clarity.",5.4,25.0,14.74,0.0
0dd98c1a6b04a3bfcb63b373ba905605f6aee83e,apache/tomcat,,"File: java/org/apache/tomcat/util/buf/B2CConverter.java
Status: modified
```diff
@@ -138,23 +138,6 @@ public void recycle() {
         leftovers.position(0);
     }
 
-    public boolean isUndeflow() {
-        return (leftovers.position() > 0);
-    }
-
-    /**
-     * Convert the given bytes to characters.
-     *
-     * @param bc byte input
-     * @param cc char output
-     *
-     * @deprecated  Use {@link #convert(ByteChunk, CharChunk, boolean)}
-     */
-    @Deprecated
-    public void convert(ByteChunk bc, CharChunk cc) throws IOException {
-        convert(bc, cc, false);
-    }
-
     /**
      * Convert the given bytes to characters.
      *
```",Remove one deprecated and one unused method,4,4,4,4,remove deprecated code,4,4,4,4,"Refactor: Remove deprecated methods in B2CConverter class The deprecated methods 'isUndeflow' and 'convert(ByteChunk bc, CharChunk cc)' were removed from the B2CConverter class. This class is responsible for converting byte data to character data. The removal of these methods does not affect the overall functionality of the class.",4,4,3,4,"refactor: Remove deprecated convert(ByteChunk, CharChunk) method
Removed deprecated method to simplify class functionality and align with the recommended alternative.","refactor: Remove deprecated and unused methods from B2CConverter
Removed the deprecated convert(ByteChunk, CharChunk) method and the unused isUndeflow method to simplify the code and remove unnecessary functionality.",3.15,24.62,19.32,0.0,"refactor: Remove deprecated method and unused isUndeflow method
This commit removes the deprecated convert method and the unused isUndeflow method from the B2CConverter class, simplifying its interface and removing unnecessary code.",9.41,25.97,27.71,0.0
d5205523b8592dce9a54181546e100b804c65e26,apache/tomcat,,"File: java/org/apache/catalina/authenticator/BasicAuthenticator.java
Status: modified
```diff
@@ -113,7 +113,7 @@ either the original SSO logon was of DIGEST or SSL (which
 
                 // Use the StringCache as these will be the same between
                 // requests
-                String encoded = authorizationBC.toString();
+                String encoded = authorizationBC.toStringInternal();
                 byte[] decoded = DatatypeConverter.parseBase64Binary(encoded);
 
                 // Get username and password
```",Keep auth headers out of the StringCache,0,0,4,3,remove unused code,0,0,4,4,"Refactor: Change method call in BasicAuthenticator.java In the `authenticate(Request request, HttpServletResponse response)` method, the `toString()` method call has been replaced with `toStringInternal()`. This change does not affect the functionality of the method, which is to authenticate a user based on the request and response. The change is in the implementation details.",4,4,2,4,"refactor: Use toStringInternal instead of toString for authorizationBC encoding
Replace toString() with toStringInternal() to leverage the latter's encoding capabilities, ensuring accurate authorizationBC encoding and maintaining the authenticator's functionality.","refactor: Replace toString with toStringInternal in authenticate method
Improved encoding in BasicAuthenticator by using the internal toString method.",2.96,20.25,14.36,0.0,"refactor: Update BasicAuthenticator to use toStringInternal
Refactored the authenticate method in BasicAuthenticator to use authorizationBC.toStringInternal() instead of toString() to improve the internal implementation of HTTP Basic Authentication.",3.24,22.78,11.7,0.0
6f31a1e42aa6ee3574874d4a32327c6572397068,apache/tomcat,,"File: java/org/apache/catalina/ha/deploy/FarmWarDeployer.java
Status: modified
```diff
@@ -67,7 +67,7 @@ public class FarmWarDeployer extends ClusterListener
         StringManager.getManager(Constants.Package);
 
     /*--Instance Variables--------------------------------------*/
-    protected boolean started = false; //default 5 seconds
+    protected boolean started = false;
 
     protected final HashMap<String, FileMessageFactory> fileFactories =
         new HashMap<>();
```",remove invalid comment.,4,4,4,4,remove unused field,0,0,4,4,style: Remove comment in FarmWarDeployer.java A comment was removed from the 'started' variable declaration in the FarmWarDeployer.java file. This change does not affect the functionality of the code.,4,3,4,4,"refactor: Remove default value from started field
Removed the unnecessary default value from the started field, making the code more concise and easier to understand. This change has no functional impact, but improves the overall code quality.","refactor: Simplify started variable initialization
Removed unnecessary default value of 5 seconds from the started variable in FarmWarDeployer.java.",10.43,27.27,31.14,0.0,"refactor: Remove default value from started variable
The default value of 5 seconds was removed from the started variable in FarmWarDeployer class. This change does not affect the functionality of the class, which still deploys web applications to a cluster of servers.",35.26,50.7,59.9,0.0
f136cb430084778482bb7e34577373e41d2030aa,apache/tomcat,,"File: test/javax/el/TesterClass.java
Status: modified
```diff
@@ -20,12 +20,15 @@ public class TesterClass {
 
     public static String publicStaticString = ""publicStaticString"";
     public String publicString = ""publicString"";
+    @SuppressWarnings(""unused"") // Used in TestStaticFieldELREsolver
     private static String privateStaticString = ""privateStaticString"";
+    @SuppressWarnings(""unused"") // Used in TestStaticFieldELREsolver
     private String privateString = ""privateString"";
 
     public TesterClass() {
     }
 
+    @SuppressWarnings(""unused"") // Used in TestStaticFieldELREsolver
     private TesterClass(String privateString) {
         this.privateString = privateString;
     }
```",Silence some Eclipse warnings,4,4,4,4,add TesterClass privateStaticString,0,0,4,2,"feat: Add SuppressWarnings annotations to TesterClass This commit adds SuppressWarnings annotations to some fields and a constructor in the TesterClass.java file. The annotations are added to the private static string and private string fields, as well as to a private constructor. These changes are made to suppress warnings about these fields and constructor being unused, as they are actually used in TestStaticFieldELResolver.",4,4,4,4,"refactor: Introduce private fields and constructor for testing purposes
Enabled testing of private fields and non-public constructors by introducing private fields and a parameterized constructor in TesterClass, facilitating more comprehensive testing.","feat: Add private string fields and constructor to TesterClass for testing
Introduced private static and instance string fields, as well as a private constructor, to facilitate testing and demonstration purposes in TesterClass.",4.23,21.51,17.27,0.0,"feat: Add private fields and constructor to TesterClass
This commit enhances the TesterClass by introducing private static and instance string fields, as well as a private constructor, to provide additional testing and demonstration capabilities. These changes support the class's purpose of demonstrating access modifiers and static/non-static variable usage in a Java class.",14.41,38.6,25.78,0.0
45f1fb3021b0ad2df4c800afa2e31ca171d63256,apache/tomcat,,"File: java/org/apache/catalina/startup/HostConfig.java
Status: modified
```diff
@@ -81,12 +81,6 @@ public class HostConfig
     // ----------------------------------------------------- Instance Variables
 
 
-    /**
-     * The Java class name of the Context configuration class we should use.
-     */
-    protected String configClass = ""org.apache.catalina.startup.ContextConfig"";
-
-
     /**
      * The Java class name of the Context implementation we should use.
      */
@@ -162,28 +156,6 @@ public class HostConfig
     // ------------------------------------------------------------- Properties
 
 
-    /**
-     * Return the Context configuration class name.
-     */
-    public String getConfigClass() {
-
-        return (this.configClass);
-
-    }
-
-
-    /**
-     * Set the Context configuration class name.
-     *
-     * @param configClass The new Context configuration class name.
-     */
-    public void setConfigClass(String configClass) {
-
-        this.configClass = configClass;
-
-    }
-
-
     /**
      * Return the Context implementation class name.
      */
```",Remove unused class. The name of Context configuration class is acquired from the Host.,4,4,4,4,remove unused code,4,4,4,4,"Refactor: Remove unused `configClass` variable in `HostConfig` The `configClass` variable and its getter and setter methods were removed from the `HostConfig` class. This class configures properties of a host and its associated contexts, and manages their lifecycle events. The removal of the `configClass` variable and its methods does not affect the functionality of the `HostConfig` class.",4,4,4,4,"refactor: Remove configClass field and its accessors
The `configClass` field and its accessors were not being used anywhere in the codebase, so they were safely removed to reduce code clutter.","refactor: Remove unused configClass field and accessor methods
The configClass field and its getter/setter methods in HostConfig class were not being used, so they have been removed to simplify the code.",3.59,23.53,18.04,0.0,"refactor: Remove unused configClass variable and related methods
The configClass variable and its getter/setter methods were removed from the HostConfig class as they were not being used. This change simplifies the class structure and reduces unnecessary code.",21.49,41.3,33.66,0.0
e023baf3790eeac22ad53867e5d95e038342c9f4,apache/tomcat,,"File: java/org/apache/tomcat/util/net/SocketWrapper.java
Status: modified
```diff
@@ -31,10 +31,10 @@ public class SocketWrapper<E> {
     private long timeout = -1;
     private boolean error = false;
     private volatile int keepAliveLeft = 100;
-    private boolean comet = false;
-    private boolean async = false;
+    private volatile boolean comet = false;
+    private volatile boolean async = false;
     private boolean keptAlive = false;
-    private boolean upgraded = false;
+    private volatile boolean upgraded = false;
     private boolean secure = false;
     /*
      * Following cached for speed / reduced GC
```",Observed a hard to reproduce test failure with the non-blocking IO tests. Can't reproduce it yet. Working assumption is that Poller and application thread have a different view of the async field on the SocketWrapper so make all the flags the Poller uses volatile.,4,4,4,4,fix quality flaw,0,0,4,4,"Refactor: Enhance thread safety in SocketWrapper class In the SocketWrapper class, three boolean variables (`comet`, `async`, and `upgraded`) have been changed from non-volatile to volatile. This change is aimed at enhancing the thread safety of the class, which is responsible for managing socket access, state, and properties.",4,4,4,4,"refactor: Make comet, async, and upgraded fields volatile
Mark comet, async, and upgraded fields as volatile in SocketWrapper to ensure thread-safe access, as these fields are shared among multiple threads and require synchronized updates.","refactor: Declare boolean fields as volatile in SocketWrapper
Ensure thread safety by making comet, async, and upgraded fields volatile.",8.54,20.0,22.33,0.0,"refactor: Make fields volatile in SocketWrapper
This commit makes the comet, async, and upgraded fields in the SocketWrapper class volatile to ensure thread safety. This change does not affect the observable behavior of the class, but improves its internal structure.",17.73,32.56,42.34,0.0
e0c00a8a55555ea1902b725ff37bcbfd0608b964,apache/tomcat,,"File: test/org/apache/catalina/valves/TesterAccessLogValve.java
Status: modified
```diff
@@ -84,7 +84,7 @@ public void validateAccessLog(int count, int status, long minTime,
             assertEquals(status, entry.getStatus());
             assertTrue(entry.toString() + "" duration is not >= "" + (minTime - ERROR_MARGIN),
                     entry.getTime() >= minTime - ERROR_MARGIN);
-            assertTrue(entry.toString() + "" duration is not < "" + (maxTime - ERROR_MARGIN),
+            assertTrue(entry.toString() + "" duration is not < "" + (maxTime + ERROR_MARGIN),
                     entry.getTime() < maxTime + ERROR_MARGIN);
         }
     }
```",Correct typo in message printed by validateAccessLog() when a testcase runs too long.,4,4,4,4,fix log message,4,4,4,4,"Fix: Adjust duration check in validateAccessLog method In the validateAccessLog method of the TesterAccessLogValve class, the condition for the duration to be less than maxTime has been adjusted. Previously, the ERROR_MARGIN was subtracted from maxTime, but now it is added. This change does not affect the overall functionality of the method, which continues to validate the access log entries by checking the count, status, and duration of each entry.",4,4,4,4,"fix: Fix access log duration validation error
Fixed incorrect error margin in `validateAccessLog` method, which was causing duration validation errors.","fix: Validate duration correctly in TesterAccessLogValve
Use maxTime + ERROR_MARGIN instead of maxTime - ERROR_MARGIN in validateAccessLog method.",1.19,15.73,12.77,0.0,"fix: Correct duration validation in TesterAccessLogValve
Fixed a bug in the validateAccessLog method where the duration validation was incorrect. The maximum time check was previously using maxTime - ERROR_MARGIN, which has been corrected to maxTime + ERROR_MARGIN. This ensures that the access log entries are properly validated.",11.41,32.76,34.48,0.0
7605a452f697d0c1fed16e8f5c475015c74d5601,apache/tomcat,,"File: java/org/apache/coyote/Response.java
Status: modified
```diff
@@ -481,10 +481,6 @@ public String getContentType() {
         return ret;
     }
 
-    public void setContentLength(int contentLength) {
-        this.contentLength = contentLength;
-    }
-
     public void setContentLength(long contentLength) {
         this.contentLength = contentLength;
     }
```",Remove unnecessary method,4,4,4,4,remove unused method,4,4,4,4,"Refactor: Remove redundant setContentLength method in Response class The setContentLength(int contentLength) method was removed from the Response class. This change is a refactor and does not affect the overall functionality of the class, which handles HTTP responses, including status, headers, content, and error handling.",4,4,3,4,"refactor: Remove redundant setContentLength method
Removed setContentLength(int) method, which is redundant with the existing setContentLength(long) method.","refactor: Remove redundant setContentLength(int) method
The setContentLength(long) method is sufficient, making the int variant unnecessary.",4.09,27.12,12.79,0.0,"refactor: Remove setContentLength(int) method
The setContentLength(int) method has been removed from the Response class, as it is redundant with the setContentLength(long) method. This change simplifies the class's API and reduces code duplication.",14.53,34.67,36.59,0.0
