project,commit,commit_url,incremental,incremental-enhanced,vanilla,AMG,OMG
apache/karaf,5ea93654cf709383c1d59012e749e0fa20e70ffb,https://github.com/apache/karaf/commit/5ea93654cf709383c1d59012e749e0fa20e70ffb,"refactor: Clean up unused imports
Removed unnecessary imports to declutter the codebase and improve maintainability. This change reduces the likelihood of potential conflicts and makes the code easier to understand.","refactor: Remove unused imports
No functional changes were introduced, but the removal of unused imports improves code maintainability and reduces the risk of future errors.","refactor: Simplify imports in feature commands
Removed unnecessary import statements in InfoFeatureCommand and ListFeaturesCommand classes to reduce clutter and improve code readability.","refactor: Remove unnecessary imports in InfoFeatureCommand and ListFeaturesCommand
This commit removes unused import statements in two classes, InfoFeatureCommand and ListFeaturesCommand, to improve code organization and readability. No functional changes were made to the classes.","Refactor: Remove unused imports and limit description column size In this commit, unused imports are removed from the InfoFeatureCommand.java and ListFeaturesCommand.java files. Additionally, the size of the ""Description"" column in the ListFeaturesCommand.java file is set to 50 to improve the readability of the output. These changes are part of a code refactoring effort and do not alter the functionality of the affected classes."
apache/karaf,b220722c3652bf02ca00150d0decb2509b83adc0,https://github.com/apache/karaf/commit/b220722c3652bf02ca00150d0decb2509b83adc0,"fix: Handle null usersFile in PropertiesLoginModule
This change prevents NullPointerExceptions by ensuring the PropertiesInstaller service is only registered when usersFile is not null, thereby making the initialize method more robust.","fix: Handle null usersFile in PropertiesLoginModule's initialize method
This change ensures that the PropertiesInstaller service is registered correctly even when the usersFile is null, preventing potential issues during the authentication process. The null check is added to handle this edge case and maintain the stability of the PropertiesLoginModule.","refactor: Improve PropertiesLoginModule initialization
Add null check for usersFile to prevent unexpected behavior","refactor: Improve PropertiesLoginModule initialization
Refactor the initialize method to handle null usersFile correctly. This change ensures that the PropertiesInstaller service is registered only when necessary, making the authentication module more efficient.",Fix: Update initialization of PropertiesInstaller in PropertiesLoginModule This commit modifies the initialize method in the PropertiesLoginModule class. The changes involve the initialization of the PropertiesInstaller service. The condition check for 'propertiesInstaller' and 'usersFile' has been updated to prevent potential null pointer exceptions. The debug log message has also been updated for consistency.
apache/lenya,6d2764319c6a87420767b8604c3d12f5022200a8,https://github.com/apache/lenya/commit/6d2764319c6a87420767b8604c3d12f5022200a8,"feat: Add childName parameter to create method
Extend the create method to accept a childName parameter, enabling the creation of child nodes with custom names and improving the overall flexibility of the DefaultCreator class.","feat: Add childName parameter to create method
Added childName parameter to create method, enabling creation of child nodes with customized names and enhancing flexibility in XML file generation.","feat: Add childName parameter to create method
Introduce a new parameter to the create method in DefaultCreator, enabling the creation of new child nodes with custom names in the directory structure. This change enhances the flexibility of the method, allowing for more tailored node creation.","feat: Add child name parameter to create method
This commit introduces a new feature to the DefaultCreator class by adding a child name parameter to the create method. This allows for more flexibility when creating new child nodes in the directory structure. The method now creates a new file and its corresponding metadata file based on the provided parameters, including the child name.",feat: add childName parameter to create method The 'create' method in the 'DefaultCreator.java' file has been modified to include an additional parameter 'childName'. This method now creates a new file and its corresponding metadata file based on the child type and copies the content from the sample files to these new files.
apache/lenya,27c5bd80093d211c4935f7f845dc0d75fb491995,https://github.com/apache/lenya/commit/27c5bd80093d211c4935f7f845dc0d75fb491995,"refactor: Remove unnecessary WorkflowImpl import and method
Removed unnecessary WorkflowImpl import and the associated buildEvent method, which is no longer required. This cleanup simplifies the WorkflowFactory class and eliminates dead code.","refactor: Simplify WorkflowFactory by eliminating redundant dependencies and methods
Simplified WorkflowFactory by removing unnecessary dependencies and methods, reducing complexity and improving maintainability. This refactoring enables easier understanding and modification of the workflow instance creation process.","refactor: Remove buildEvent method from WorkflowFactory
The method was unused and has been removed to simplify the class.","refactor: Remove unused import and method
This commit removes the unused import of WorkflowImpl and the buildEvent method, which is not used anywhere in the codebase. This refactoring simplifies the WorkflowFactory class and makes it easier to maintain.","Refactor: Remove unused method and import in WorkflowFactory class The `buildEvent` method and the `import org.apache.lenya.workflow.impl.WorkflowImpl;` statement were removed from the `WorkflowFactory.java` file. This class is used to create new instances of workflows, workflow situations, and workflow documents. The removed method was previously used to create events, but it is no longer needed. This change improves the structure of the code without altering its behavior."
apache/lenya,dce9cd620ac1d508a684477d6cd3cef596ec7a04,https://github.com/apache/lenya/commit/dce9cd620ac1d508a684477d6cd3cef596ec7a04,"feat: Add getFile and getFiles methods to DefaultDocument
Added getFile and getFiles methods to DefaultDocument to provide a convenient way to access files associated with a document in a publication. These methods utilize the publication's path mapper to retrieve files based on area and language, enhancing the overall document management experience.","feat: Add getFile and getFiles methods to DefaultDocument
Added getFile and getFiles methods to DefaultDocument, enabling retrieval of files associated with a document in a publication. getFile returns a file object based on area and language, while getFiles returns an array of files for a specific area. This enhancement facilitates working with document files by providing a programmatic way to access them.","feat: Add file retrieval methods to DefaultDocument class
Introduce getFile and getFiles methods to provide access to files associated with a document in a publication, enabling further document manipulation and analysis.","feat: Add file retrieval methods to DefaultDocument
This commit introduces two new methods to the DefaultDocument class: getFile(String area, String language) and getFiles(String area). These methods allow for retrieving files associated with a specific area and language, or all languages, respectively. This enhancement provides a more comprehensive document representation, enabling easier access to related files.","Feat: Add getFile and getFiles methods to DefaultDocument.java This commit introduces two new methods to the DefaultDocument.java file. The getFile method returns the file associated with a specific area and language in the publication, and the getFiles method returns an array of files for a specific area in the publication with the given ID. These methods enhance the functionality of the DefaultDocument class by providing more granular access to the files associated with a document in a publication."
apache/lenya,983e12d5005d8b7450e389f867269e170d3dfe89,https://github.com/apache/lenya/commit/983e12d5005d8b7450e389f867269e170d3dfe89,"refactor: Use site manager to get authoring tree for trash node
Replaced direct publication site tree access with site manager retrieval in `SitetreeModule` to decouple dependencies and improve maintainability.","refactor: Use site manager to get site tree for trash area
Extracted site tree retrieval logic from publication to utilize SiteManager, decoupling the SitetreeModule from publication-specific implementations and enhancing code flexibility.","fix: Get site tree from manager instead of publication in SitetreeModule
Fixed the implementation of getAttribute method to correctly retrieve site tree nodes, ensuring consistency with the expected behavior.","refactor: Update SitetreeModule to use manager for getting site tree
Changed the implementation of getAttribute method in SitetreeModule to retrieve site tree nodes from the manager instead of publication. This refactoring improves the internal structure of the module and makes it easier to understand and maintain.","Refactor: Update method of accessing authoringTree in SitetreeModule In the `SitetreeModule.java` file, the method of accessing the `authoringTree` object has been updated. Previously, the `authoringTree` was obtained from the `publication` object. Now, it is obtained from the `manager` object. This change is a refactor aimed at improving the internal structure of the code without altering its external behavior."
apache/lenya,77eb1cd2c02961e62c50caf61d944ea835aac41c,https://github.com/apache/lenya/commit/77eb1cd2c02961e62c50caf61d944ea835aac41c,"refactor: Replace CopyUtils with IOUtils for source copying
Replaced CopyUtils with IOUtils for source copying, aligning with the Apache Commons IO package's recommended utility class for stream operations.","refactor: Switch copy implementation from CopyUtils to IOUtils in SourceUtil
This commit replaces `CopyUtils` with `IOUtils` in `SourceUtil`'s `copy` method to leverage the more efficient and flexible IO utilities, improving the internal structure of the software without changing its observable behavior.","refactor: Use IOUtils instead of CopyUtils in SourceUtil
Updated the copy method to leverage IOUtils for efficient data copying from a source to a destination, replacing the previous implementation with CopyUtils.","refactor: Replace CopyUtils with IOUtils in SourceUtil
This commit replaces the usage of CopyUtils with IOUtils in the copy method of SourceUtil class. This change improves the internal structure of the code, making it more maintainable and efficient.","Refactor: Replace CopyUtils with IOUtils in SourceUtil In the SourceUtil class, the CopyUtils.copy method has been replaced with IOUtils.copy and IOUtils.write methods. This change is made in the copy method which is responsible for copying data from a source to a destination, with an option to use a buffer for the operation. The functionality of the SourceUtil class remains the same, providing methods for handling and manipulating sources, such as checking existence, reading, and writing."
apache/lenya,4f42be43b3cf21f5f08fdd0d7c4b9c777f56b1a3,https://github.com/apache/lenya/commit/4f42be43b3cf21f5f08fdd0d7c4b9c777f56b1a3,"refactor: Make RepositoryTest abstract
To enable inheritance and facilitate testing of repository-related functionality, this change makes RepositoryTest an abstract class.","refactor: Make RepositoryTest an abstract class
Made RepositoryTest abstract by removing implementation details, preparing it for subclassing and extension.","refactor: Convert RepositoryTest to abstract base class
This change enables more flexibility and extensibility in testing repository-related functionality.","refactor: Make RepositoryTest abstract
This change modifies the RepositoryTest class to be abstract, providing a base class for testing repository-related functionality. This refactoring improves the internal structure of the code, making it easier to understand and modify.","Refactor: Make RepositoryTest class abstract The `RepositoryTest` class, used for testing the functionality of a JCR repository and setting up and managing a test repository for a web application, has been made abstract. This change does not affect any methods within the class."
apache/lenya,b09b1c16b61a1a39aa6b6c371ba76d9d812e335c,https://github.com/apache/lenya/commit/b09b1c16b61a1a39aa6b6c371ba76d9d812e335c,"refactor: Add listener reset in testListener method
Add listener reset to ensure a clean state for subsequent test runs.","fix: Ensure TestListener is reset after notification
Adds a call to `listener.reset()` after notification to ensure the TestListener is properly reset, which was previously missing in the `testListener` method.","fix: Reset TestListener after notification
Prevent false positives in subsequent tests by ensuring the TestListener is reset after being notified.","refactor: Improve testListener method
Added a reset call to the testListener method to ensure it is properly reset after each test, making the test more reliable and robust.","Fix: Reset listener in testListener method In the `testListener` method of the `ObservationTest.java` file, a line of code was added to reset the listener after it gets notified. This ensures that the listener is ready for the next notification. This change is classified as a 'Fix', suggesting that it corrects an issue or bug."
apache/lenya,cf66909a1c442b36ae3fc2324c1c55823f6f260e,https://github.com/apache/lenya/commit/cf66909a1c442b36ae3fc2324c1c55823f6f260e,"refactor: Remove unused import of Document
No functional changes were introduced by this commit, as the removed import was not being utilized in the IndexUpdater class.","refactor: Remove unnecessary import statement
No functional changes were introduced by removing the unnecessary import statement of org.apache.lenya.cms.publication.Document, which was not being utilized in the IndexUpdater class.","style: Remove unused import of Document
Removed unnecessary import of org.apache.lenya.cms.publication.Document in IndexUpdater.java","refactor: Remove unused import statement
Removed the unused import statement for org.apache.lenya.cms.publication.Document in IndexUpdater.java, cleaning up the code and reducing unnecessary dependencies.",Refactor: Remove unused import in IndexUpdater.java This commit removes an unused import statement in the IndexUpdater.java file. The removed import is for the Document class. This change is a part of code refactoring and does not affect the functionality of the code.
apache/lenya,c90b7af96858006bd95e2faa3040a0588c809eba,https://github.com/apache/lenya/commit/c90b7af96858006bd95e2faa3040a0588c809eba,"fix: Fix list addition in getResourceDocuments method
Prevents incorrect list population by adding individual documents of type 'resource' instead of the entire array, ensuring accurate results from getResourceDocuments method.","fix: Correctly add resource documents to list
Fixed incorrect population of the list in `getResourceDocuments()` method, which previously added the entire `docs` array instead of individual resource documents. This change ensures that only documents with type 'resource' are added to the list, resolving the issue.","fix: Add individual documents to getResourceDocuments()
Changed the implementation to iterate over the array and add each document individually, instead of adding the entire array.","fix: Correctly add resource documents to list
In the getResourceDocuments method, the entire array of documents was being added to the list instead of individual documents. This commit fixes the issue by adding each document separately, ensuring that only resource documents are returned.","Fix: Corrected element addition in getResourceDocuments method In the 'getResourceDocuments' method of the 'Assets.java' file, corrected the addition of elements to the list. Previously, the entire 'docs' array was being added to the list. This has been fixed to add only the current element 'docs[i]'. This change ensures that the method correctly returns an array of documents that have a resource type of ""resource"" from the source document's area."
apache/lenya,f3c5e70e7f9cdc18ac0dcef205bc5fcacdee2bf7,https://github.com/apache/lenya/commit/f3c5e70e7f9cdc18ac0dcef205bc5fcacdee2bf7,"refactor: Remove unnecessary null checks from getLocator method
Removed redundant null checks, as the method's logic ensures that the locator is always initialized or retrieved from the cache before being returned.","refactor: Simplify getLocator method by reducing null checks
Removed unnecessary null checks in getLocator method, directly retrieving the DocumentLocator instance from the cache and creating a new one if it doesn't exist, resulting in more concise and efficient code.","refactor: Simplify getLocator method implementation to reduce redundancy
Remove unnecessary null check and optimize the logic for creating a new DocumentLocator instance, making the code more concise and efficient.","refactor: Simplify getLocator method
The getLocator method has been refactored to reduce unnecessary null checks and improve code readability. The method's functionality remains the same, but the implementation is now more concise and efficient.","Refactor: Simplify the existence check in getLocator method The `getLocator` method in the `DocumentLocator` class has been refactored. The old code first checked if a key exists in the `locators` map and then retrieved the value associated with the key. The new code directly retrieves the value associated with the key and then checks if the retrieved value is null. This change simplifies the code and improves its readability. The functionality of the method remains the same: it returns a `DocumentLocator` for the given parameters. If a `DocumentLocator` for these parameters does not exist, a new one is created, stored, and then returned."
apache/logging-log4j2,27c0a1556a47a2c594aece3c355e891ff4f19836,https://github.com/apache/logging-log4j2/commit/27c0a1556a47a2c594aece3c355e891ff4f19836,"refactor: Remove getFilter method from Appender interface
Remove unnecessary method to simplify the Appender interface. This method was not implemented in the current codebase.","refactor: Remove getFilter method from Appender interface
Removed the getFilter method from the Appender interface, which was previously used to return a Filter associated with the Appender, but is no longer required. This change aligns with the interface's purpose of handling logging events and providing configuration options.","refactor: Remove unused getFilter method from Appender interface
This method was not referenced anywhere, simplifying the interface.","refactor: Remove getFilter method from Appender interface
The getFilter method has been removed from the Appender interface, as it is no longer needed. This change simplifies the interface and reduces unnecessary complexity.","Refactor: Remove getFilter method from Appender class The getFilter method was removed from the Appender class in the log4j2-core module. This change is part of a refactor and affects how filters are managed in the Appender class. The Appender class is responsible for handling logging events, managing exceptions, and configuring layouts for logging."
apache/logging-log4j2,45776f1f16a197428c3cb02520e9d1b28ab4dff6,https://github.com/apache/logging-log4j2/commit/45776f1f16a197428c3cb02520e9d1b28ab4dff6,"refactor: Specify locale in Protocol.valueOf
Specify the locale in Protocol.valueOf to ensure consistent parsing of protocol strings, avoiding potential issues with case-insensitive locales.","refactor: Use Locale.ENGLISH when converting protocol to uppercase
Previously, the protocol conversion to uppercase was locale-dependent, which could lead to inconsistent results. By specifying Locale.ENGLISH, we ensure that the uppercase conversion is consistent across different locales, making the SocketAppender more robust and reliable.","fix: Use Locale.ENGLISH for toUpperCase in createSocketManager
Prevents potential locale-based issues in createSocketManager by using Locale.ENGLISH for toUpperCase.","refactor: Improve locale handling in SocketAppender
This commit refactors the createSocketManager method in SocketAppender to use Locale.ENGLISH when converting the protocol to uppercase, ensuring consistent behavior across different locales.",Refactor: Use Locale.ENGLISH in toUpperCase method call in SocketAppender This commit refactors the `createSocketManager` method in the `SocketAppender.java` file. The `toUpperCase` method call was changed to use `Locale.ENGLISH` to ensure consistent behavior across different locales. This change does not alter the external behavior of the method.
apache/logging-log4j2,f0665f7f3807575bf510786b184486262db1e2e1,https://github.com/apache/logging-log4j2/commit/f0665f7f3807575bf510786b184486262db1e2e1,"fix: Add explicit cast to FrameworkUtil result in loadImplementationsInBundle
Explicitly cast FrameworkUtil result to BundleWiring to prevent compile errors on Java 7, ensuring backwards compatibility with older Java versions.","fix: Add explicit cast to FrameworkUtil.getBundle in loadImplementationsInBundle method
Explicitly cast FrameworkUtil.getBundle to BundleWiring in loadImplementationsInBundle method to prevent compile errors on Java 7, ensuring correct retrieval of BundleWiring object for loading and registering test implementations from specific bundles/packages.","fix: Cast FrameworkUtil.getBundle to avoid Java 7 compile error
Added explicit cast to BundleWiring in loadImplementationsInBundle method of ResolverUtil to prevent compile errors on Java 7.","refactor: Add explicit cast to BundleWiring in ResolverUtil
This commit adds an explicit cast to BundleWiring in the loadImplementationsInBundle method of ResolverUtil to avoid a potential compile error on Java 7. The functionality of the method remains unchanged.","Refactor: Add cast for Java 7 compatibility in ResolverUtil In the 'loadImplementationsInBundle' method of the 'ResolverUtil.java' file, a cast has been added to the return value of a method call. This change ensures compatibility with Java 7. The method is used to load classes from a package in a bundle that match a given test condition."
apache/logging-log4j2,a61bbe965d014f8d36ec59713e20ebee8cf07ff1,https://github.com/apache/logging-log4j2/commit/a61bbe965d014f8d36ec59713e20ebee8cf07ff1,"refactor: Ensure thread-safety in getInstance() using double-checked locking
Previously, the getInstance() method was not thread-safe. This refactor introduces double-checked locking to ensure thread-safety when lazily initializing the singleton instance of the configuration factory. This change prevents potential concurrency issues and ensures the correct behavior of the getInstance() method in multi-threaded environments.","refactor: Ensure thread-safety in getInstance() method using double-checked locking
This change introduces double-checked locking to ensure thread-safety in the getInstance() method, which lazily initializes the configuration factory. This mechanism prevents concurrent modifications, making the method safe for use in multi-threaded environments.","refactor: Add double-checked locking to getInstance() for thread-safety
Ensure lazy initialization of ConfigurationFactory is thread-safe by introducing double-checked locking in getInstance() method.","refactor: Improve thread-safety in ConfigurationFactory getInstance
This commit refactors the getInstance method in ConfigurationFactory to use double-checked locking, ensuring thread-safety. The change improves the internal structure of the method without changing its observable behavior.",Refactor: Add comments to getInstance() method in ConfigurationFactory class This commit adds two lines of comments to the getInstance() method in the ConfigurationFactory class. The comments explain the use of volatile and double-checked locking in the method. The functionality of the method remains the same.
apache/logging-log4j2,8ee19f2d2c54c10a99ff53c62c97b96953e60358,https://github.com/apache/logging-log4j2/commit/8ee19f2d2c54c10a99ff53c62c97b96953e60358,"refactor: Increase timeout for rollover completion in RollingAppenderTimeTest
Increase the timeout in RollingAppenderTimeTest to accommodate the slower rollover completion process. This change allows the test to wait longer for the rollover to complete, reducing the likelihood of false failures.","refactor: Increase timeout and add debug logging in RollingAppenderTimeTest
Increased the maximum number of tries from 10 to 20 and added debug logging to improve the test's robustness and facilitate debugging in case of failures in RollingAppenderTimeTest.","refactor: Improve RollingAppenderTimeTest reliability
Increase MAX_TRIES to 20 and add debug logging to help diagnose issues, allowing more time for rollover to complete.","refactor: Improve rolling appender time test
Increase the MAX_TRIES from 10 to 20 and add a debug log to provide more visibility into the test execution. This change aims to make the test more robust and reliable.","Fix: Increase tries and sleep time in testAppender() In the testAppender() method of the RollingAppenderTimeTest.java file, the number of tries was increased from 10 to 20 to ensure the test has enough attempts to pass. A debug log statement was added for better tracking of the test progress. The sleep time was also increased from 50 to 100 to allow more time for the rollover to complete. These changes aim to improve the reliability of the test."
apache/logging-log4j2,0645447e8bfd7136f00d32b72ea9db2a304a2897,https://github.com/apache/logging-log4j2/commit/0645447e8bfd7136f00d32b72ea9db2a304a2897,"refactor: Introduce header and footer options to PatternLayout constructor
Allow users to customize the layout of log events by introducing optional header and footer parameters to the PatternLayout constructor, providing more control over the output format.","refactor: Standardize Javadoc comment formatting in PatternLayout
Improved code readability by standardizing Javadoc comment formatting, ensuring consistent parameter descriptions and adding missing articles.","refactor: Add header and footer parameters to PatternLayout constructor
Updated Javadoc comments to reflect new parameters.","refactor: Improve PatternLayout constructor documentation
This commit refactors the documentation of the PatternLayout constructor by reformatting the Javadoc comments to improve readability. Two new parameters, header and footer, are also added to the constructor.","Style: Refactor comments and add parameters in PatternLayout The comments in the PatternLayout class have been reformatted for better readability. Additionally, two new parameters, 'header' and 'footer', have been added to a method. These changes do not affect the functionality of the class."
apache/logging-log4j2,1f7b97e92461f0943b8d1ba0f02ef289ee4c09a2,https://github.com/apache/logging-log4j2/commit/1f7b97e92461f0943b8d1ba0f02ef289ee4c09a2,"refactor: Introduce thread-safe locking for listeners and messages
Ensured thread safety in StatusLogger by introducing locking mechanisms for listeners and messages, utilizing CopyOnWriteArrayList and ReentrantReadWriteLock/ReentrantLock to prevent concurrent modifications and guarantee safe access.","refactor: Synchronize access to StatusLogger's listeners and messages
Synchronized access to listeners and messages to prevent concurrent modifications and ensure data integrity, improving the overall reliability of the StatusLogger class.","refactor: Add thread safety locks to StatusLogger
Introduced ReentrantReadWriteLock and ReentrantLock to ensure thread safety in StatusLogger, making it more robust and concurrent-access-friendly.","refactor: Improve synchronization in StatusLogger
Added ReadWriteLock and Lock to ensure thread safety in StatusLogger. This change improves the internal structure of the class to make it more robust and easier to maintain.",Style: Add annotations to suppress warnings in StatusLogger class This commit adds two annotations to suppress warnings for non-serializable fields in the StatusLogger class. The StatusLogger class is responsible for recording and managing logging system events. The added annotations improve the style of the code and do not affect its functionality.
apache/logging-log4j2,7831dde2eb0d0aa371639f8984b7a8b9f1b3aa53,https://github.com/apache/logging-log4j2/commit/7831dde2eb0d0aa371639f8984b7a8b9f1b3aa53,"fix: Update Assert statement to assertNotNull in SslConfigurationTest
Changed the assertion in SslConfigurationTest to assertNotNull, ensuring the test correctly verifies the default trust store behavior when no custom trust store settings are provided.","fix: Update assertion in emptyConfigurationHasDefaultTrustStore test
This change updates the assertion in the emptyConfigurationHasDefaultTrustStore test from assertTrue to assertNotNull, aligning with the test's intended purpose of verifying the default trust store is used when no custom settings are provided. The previous assertion was insufficient, and this update ensures the test is more effective in validating the expected behavior.","fix: Verify default trust store in emptyConfigurationHasDefaultTrustStore test
Update assertion to assertNotNull, ensuring an SSL configuration with no custom trust store settings defaults to the system trust store.","fix: Improve assertion in SslConfigurationTest
The assertion in the emptyConfigurationHasDefaultTrustStore method was strengthened to verify that an SSL configuration with no custom trust store settings defaults to the JVM's truststore. This change ensures that the test is more robust and accurate.","Fix: Correct assertion in SslConfigurationTest In the method emptyConfigurationHasDefaultTrustStore() of the SslConfigurationTest.java file, the assertion has been corrected. Previously, the assertion was always passing (Assert.assertTrue(true)), which did not correctly test the functionality. The assertion has been replaced with Assert.assertNotNull(clientSocket) to ensure that the clientSocket is not null when the default trust store is used with an empty SSL configuration."
apache/logging-log4j2,d2aea7458f08e8b9d48f3768b719aafaf4246007,https://github.com/apache/logging-log4j2/commit/d2aea7458f08e8b9d48f3768b719aafaf4246007,"refactor: Refactor TestClassLoader to use Apache Commons IOUtils
Switched to Apache Commons IOUtils for improved maintainability and to avoid using a proprietary Sun class.","fix: Fix TestClassLoader to use compatible IOUtils
Updated TestClassLoader to use compatible IOUtils from Apache Commons, replacing the sun.misc.IOUtils dependency to ensure compatibility with different Java environments and to prevent potential issues with internal API changes.","refactor: Use org.apache.commons.io.IOUtils instead of sun.misc.IOUtils
Updated TestClassLoader to read bytecode from a URL connection using the Apache Commons IOUtils, replacing the sun.misc.IOUtils dependency.","refactor: Replace sun.misc.IOUtils with org.apache.commons.io.IOUtils
This commit replaces the usage of sun.misc.IOUtils with org.apache.commons.io.IOUtils in the TestClassLoader class. This change is a refactoring of the internal structure of the code to make it more maintainable and easier to understand.","Refactor: Replace sun.misc.IOUtils with org.apache.commons.io.IOUtils in TestClassLoader This commit refactors the TestClassLoader class by replacing the sun.misc.IOUtils with org.apache.commons.io.IOUtils. The change is made in the findClass method, which finds and loads the class with the specified name. The way the class file is loaded into a byte array has been modified. The commit does not change the functionality of the method or the class."
apache/logging-log4j2,efa163b9a33a8c9bbe948e4de629fdbafccd0783,https://github.com/apache/logging-log4j2/commit/efa163b9a33a8c9bbe948e4de629fdbafccd0783,"refactor: Add test class name and display name system properties
This change adds test class name and display name as system properties, allowing for more informative logging and easier debugging of test failures. It also ensures these properties are properly cleared after test execution to prevent interference with subsequent tests.","refactor: Update LoggerContextRule to set test class name and display name system properties
This commit refactors LoggerContextRule to set test class name and display name as system properties, enabling custom logging configurations and context selectors for JUnit tests. It introduces two new system properties, `org.apache.logging.log4j.junit.LoggerContextRule#ClassName` and `org.apache.logging.log4j.junit.LoggerContextRule#DisplayName`, which are set and cleared during test execution, improving logging context management.","refactor: Add system properties for test class name and display name
Update LoggerContextRule to set and clear system properties for test class name and display name, improving logging context management for JUnit tests.","refactor: Enhance LoggerContextRule to set system properties
This commit refactors the LoggerContextRule class to set system properties for test class names and display names before executing the test, and clears them afterwards. This change allows for custom logging configurations and context selectors to be used during JUnit tests.","Feat: Add new system properties to LoggerContextRule This commit adds two new system properties to the LoggerContextRule class in the log4j-core module. These properties, SYS_PROP_KEY_DISPLAY_NAME and SYS_PROP_KEY_CLASS_NAME, are set and cleared in the apply method. This method sets up and tears down the Log4J context for each test. The addition of these properties does not change the overall functionality of the method."
apache/logging-log4j2,856607faf268136fc6f2e27cf3716a5e16a0f48d,https://github.com/apache/logging-log4j2/commit/856607faf268136fc6f2e27cf3716a5e16a0f48d,"feat: Expose custom actions and rollover strategy properties
Expose internal properties of DefaultRolloverStrategy to allow for more advanced customization and configuration of log file rollover and compression strategies, including custom actions and rollover strategy properties.","feat: Add getters for underlying state in DefaultRolloverStrategy
This commit adds getters for internal state variables in DefaultRolloverStrategy, enabling external access to StrSubstitutor, custom actions, and configuration flags, which were previously inaccessible. This change improves the class's extensibility and flexibility by allowing users to tap into these internal components.","feat: Expose DefaultRolloverStrategy properties through getters
Add getters for useMax, subst, customActions, and stopCustomActionsOnError to provide more flexibility in configuring and customizing the DefaultRolloverStrategy.","feat: Add getter methods to DefaultRolloverStrategy
This commit introduces new getter methods to the DefaultRolloverStrategy class, allowing for more flexibility and customization. The added methods include isUseMax, getSubst, getCustomActions, and isStopCustomActionsOnError, which provide access to underlying configuration and behavior.","Feat: Add getter methods to DefaultRolloverStrategy class This commit adds several getter methods to the DefaultRolloverStrategy class. These methods provide access to the properties of the class, including useMax, subst, customActions, and stopCustomActionsOnError. The addition of these methods enhances the functionality of the DefaultRolloverStrategy class, which is responsible for managing the renaming and deletion of log files."
apache/logging-log4j2,11ab37bcc2c070c5baae055969aabfc403fe4163,https://github.com/apache/logging-log4j2/commit/11ab37bcc2c070c5baae055969aabfc403fe4163,"refactor: Clear logging context fields in RingBufferLogEvent
Simplify clear() method by removing unnecessary parameter list and directly setting fields to null, improving code readability and maintainability.","fix: Clear RingBufferLogEvent fields
Simplify clear() method by removing unnecessary setter calls and directly setting fields to null, improving code readability and maintainability.","refactor: Set fields to null individually in clear method
Release references held by ring buffer to allow objects to be garbage-collected.","refactor: Simplify clear method in RingBufferLogEvent
Refactor the clear method to individually set each field to null, making the code more readable and maintainable. This change improves the internal structure of the RingBufferLogEvent class without changing its observable behavior.","Refactor: Simplify clearing of properties in RingBufferLogEvent In the `clear()` method of the `RingBufferLogEvent` class, the properties are now cleared individually instead of using the `setValues()` method. This refactor does not change the functionality of the method but makes the code more readable and easier to understand."
apache/logging-log4j2,0fb4ed116d4ce7d90e43270eec7e00bc656d8fae,https://github.com/apache/logging-log4j2/commit/0fb4ed116d4ce7d90e43270eec7e00bc656d8fae,"refactor: Use Log4jLogEvent.Builder to create memento
Replaced serialization-based memento creation with a more efficient and readable approach using Log4jLogEvent.Builder, which simplifies the implementation and improves performance.","refactor: Use Log4jLogEvent.Builder to create memento in createMemento method
Refactored createMemento method to utilize Log4jLogEvent.Builder, eliminating the need for serialization and deserialization, and providing a more straightforward implementation.","refactor: Improve createMemento method implementation
Replace serialization and deserialization with a builder pattern to create a memento of the current log event.","refactor: Improve createMemento method implementation
Refactor the createMemento method in MutableLogEvent to use a Builder pattern, replacing the previous serialization and deserialization approach. This change improves the method's implementation and makes it more efficient.","Refactor: Update createMemento method in MutableLogEvent class The createMemento method in the MutableLogEvent class has been refactored. The method was previously creating a memento of the current log event state for later restoration. Now, it creates a memento of the current log event with the updated message. This change does not affect the external behavior or functionality of the method."
apache/logging-log4j2,d219411e6834340cc4434e350e23e3f437a89b76,https://github.com/apache/logging-log4j2/commit/d219411e6834340cc4434e350e23e3f437a89b76,"fix: Update tearDown to clear thread context map
Update tearDown to clear thread context map, ensuring a clean state for subsequent tests.","fix: Update tearDown to clear thread context map
Updates tearDown to clear the thread context map instead of the stack, ensuring that thread-local variables are properly cleaned up after each test, and preventing potential interference between tests.","fix: Clear thread context map in tearDown method
Updated tearDown method to clear thread context map instead of stack, ensuring a clean state for subsequent tests.","refactor: Update tearDown method to clear thread context map
Changed the tearDown method in MdcPatternConverterTest to clear the thread context map instead of the stack, ensuring a clean state for subsequent tests.",Fix: Update tearDown method in MdcPatternConverterTest The tearDown method in MdcPatternConverterTest has been updated to clear the thread context map instead of the thread context stack after each test. This change is likely made to prevent potential memory leaks.
