commit,project,Multi-files?,patch,HM,Rationality (0-4),Comprehensiveness (0-4),Conciseness (0-4),Expressiveness (0-4),FIRA,Rationality (0-4).1,Comprehensiveness (0-4).1,Conciseness (0-4).1,Expressiveness (0-4).1,OMG,Rationality (0-4).2,Comprehensiveness (0-4).2,Conciseness (0-4).2,Expressiveness (0-4).2,MAD
420947c1d431f2ce795d13e995c79eec4ae8d040,apache/jmeter,,"File: src/core/org/apache/jmeter/engine/util/FunctionParser.java
Status: modified
```diff
@@ -134,9 +134,9 @@ Object makeFunction(StringReader reader) throws InvalidVariableException {
                         if (reader.read(current) == 0 || current[0] != '}') {
                             reader.reset();// set to start of string
                             char []cb = new char[100];
-                            reader.read(cb);// return deliberately ignored
+                            int nbRead = reader.read(cb);
                             throw new InvalidVariableException
-                            (""Expected } after ""+funcName+"" function call in ""+new String(cb));
+                            (""Expected } after ""+funcName+"" function call in ""+new String(cb, 0, nbRead));
                         }
                         if (function instanceof TestListener) {
                             StandardJMeterEngine.register((TestListener) function);
```",Read return value of read,0,3,4,3,add a variable to FunctionParser,0,1,4,4,"Refactor: Simplify failure message assignment in ResponseAssertion In the `getResult` method of `ResponseAssertion.java`, the assignment of the failure message in the `AssertionResult` object has been simplified. The failure message is now set using `response.responseDatatoString()` instead of `new String((byte[]) response.getResponseData())`. This change improves readability and maintainability of the code.",3,2,4,4,"fix: Throw InvalidVariableException with correct buffer content
Fixed incorrect substring representation in `InvalidVariableException` by using the correct buffer content length, preventing potential errors in function parsing."
72b574cefec3c12cc534f64fd14a26d093f84a1c,apache/jmeter,,"File: src/components/org/apache/jmeter/modifiers/CounterConfig.java
Status: modified
```diff
@@ -48,11 +48,11 @@ public class CounterConfig extends AbstractTestElement
 
     private final static String FORMAT = ""CounterConfig.format""; // $NON-NLS-1$
 
-    public final static String PER_USER = ""CounterConfig.per_user""; // $NON-NLS-1$
+    private final static String PER_USER = ""CounterConfig.per_user""; // $NON-NLS-1$
 
-    public final static String VAR_NAME = ""CounterConfig.name""; // $NON-NLS-1$
+    private final static String VAR_NAME = ""CounterConfig.name""; // $NON-NLS-1$
 
-    public final static String RESET_ON_THREAD_GROUP_ITERATION = ""CounterConfig.reset_on_tg_iteration""; // $NON-NLS-1$
+    private final static String RESET_ON_THREAD_GROUP_ITERATION = ""CounterConfig.reset_on_tg_iteration""; // $NON-NLS-1$
 
 	private static final boolean RESET_ON_THREAD_GROUP_ITERATION_DEFAULT = false;
 
```",make constants private as not used anywhere else,4,4,4,4,fix typo in CounterConfig,0,0,4,4,"Refactor: Change access modifiers of static variables in CounterConfig class The access modifiers of three static String variables (PER_USER, VAR_NAME, RESET_ON_THREAD_GROUP_ITERATION) in the CounterConfig class have been changed from public to private. This change is part of a refactoring effort to improve the encapsulation of the class.",4,4,4,4,"refactor: Make static constants private
Restricted access to static constants in CounterConfig.java by changing their visibility from public to private, adhering to the principle of least privilege and improving the overall encapsulation of the class."
3eb16cd9abd44055599b6930028ca4d5b4cfefa9,apache/jmeter,,"File: src/core/org/apache/jmeter/testelement/property/NullProperty.java
Status: modified
```diff
@@ -48,6 +48,7 @@ public String getStringValue() {
     }
 
     public void setObjectValue(Object v) {
+        // NOOP
     }
 
     /**
@@ -81,7 +82,7 @@ public void mergeIn(JMeterProperty prop) {
     }
 
     @Override
-    public final NullProperty clone() {
+    public NullProperty clone() {
         return this;
     }
 
```",remove final on method as class is final,4,4,4,4,fix the build,0,0,4,4,"Refactor: Update setObjectValue and clone methods in NullProperty.java This commit adds a comment to the setObjectValue method indicating that it does nothing (NOOP), and modifies the clone method. The changes are made to improve the structure or design of the code without changing its behavior.",2,2,3,4,"refactor: Remove implementation of setObjectValue
Removed unnecessary setObjectValue method implementation in NullProperty, which was a no-op, to simplify the internal structure of the software."
8d609412395e97d79b09f18c2f0aded10bb055e4,apache/jmeter,,"File: src/protocol/native/org/apache/jmeter/protocol/system/NativeCommand.java
Status: modified
```diff
@@ -48,4 +48,4 @@ public NativeCommand(File directory, Map<String, String> env, String stdin, Stri
         super(directory, 0L, 100, env, stdin, stdout, stderr);
     }
 
-}
\ No newline at end of file
+}
```",Add EOL at EOF,4,4,4,3,fix checkstyle error,0,0,4,4,"Style: Add newline at end of NativeCommand.java This commit adds a newline at the end of the NativeCommand.java file. The change is purely stylistic and does not affect the functionality of the NativeCommand class, which executes system commands with specified environment variables and working directory.",4,4,2,4,"style: Remove trailing whitespace at end of NativeCommand.java file
No functional changes were introduced; this commit solely removes trailing whitespace at the end of NativeCommand.java to conform to the project's coding conventions, ensuring a cleaner and more maintainable codebase."
42167f08f0e35229f6446ab3942d83914a7cb241,apache/karaf,,"File: diagnostic/common/src/main/java/org/apache/karaf/diagnostic/common/ThreadDumpProvider.java
Status: modified
```diff
@@ -40,11 +40,12 @@ public ThreadDumpProvider() {
     protected void writeDump(OutputStreamWriter outputStream) throws Exception {_x000D_
         ThreadMXBean threadMXBean = ManagementFactory.getThreadMXBean();_x000D_
 _x000D_
-        outputStream.write(""Number of threads: "" + threadMXBean.getDaemonThreadCount() + ""\n"");_x000D_
-        ThreadInfo[] threadDump = threadMXBean.dumpAllThreads(true, true);_x000D_
-        for (ThreadInfo threadInfo : threadDump) {_x000D_
+        outputStream.write(""Number of threads: "" + threadMXBean.getThreadCount() + ""\n"");_x000D_
+_x000D_
+        for (ThreadInfo threadInfo : threadMXBean.getThreadInfo(threadMXBean.getAllThreadIds(), Integer.MAX_VALUE)) {_x000D_
             outputStream.write(threadInfo.toString() + ""\n\n"");_x000D_
         }_x000D_
+_x000D_
     }_x000D_
 _x000D_
 }_x000D_
```",Fix build after adding diagnostic stuff,3,3,4,4,fix dump of ThreadDumpProvider,3,3,4,4,"Refactor: Improve completeness of thread dump information In the `writeDump` method of the `ThreadDumpProvider.java` file, the number of threads and their detailed information are now written to the output stream, instead of just the number of daemon threads. This change improves the completeness of the thread dump information provided by the method.",3,3,3,4,"fix: Fix thread count reporting in writeDump method
Fixed incorrect thread count reporting in `writeDump` method by switching from `getDaemonThreadCount` to `getThreadCount`, which provides a more comprehensive view of the system's thread state. This change ensures that the thread dump accurately reflects the total number of threads, rather than just daemon threads."
5ea93654cf709383c1d59012e749e0fa20e70ffb,apache/karaf,Y,"File: features/command/src/main/java/org/apache/karaf/features/command/InfoFeatureCommand.java
Status: modified
```diff
@@ -17,11 +17,9 @@
 package org.apache.karaf.features.command;
 
 import java.util.Iterator;
-import java.util.LinkedHashSet;
 import java.util.LinkedList;
 import java.util.List;
 import java.util.Map;
-import java.util.Set;
 
 import org.apache.karaf.features.Conditional;
 import org.apache.karaf.shell.commands.Argument;
```


File: features/command/src/main/java/org/apache/karaf/features/command/ListFeaturesCommand.java
Status: modified
```diff
@@ -16,7 +16,6 @@
  */
 package org.apache.karaf.features.command;
 
-import java.util.ArrayList;
 import java.util.Arrays;
 import java.util.Collections;
 import java.util.Comparator;
@@ -46,7 +45,7 @@ protected void doExecute(FeaturesService featuresService) throws Exception {
         table.column(""Version"");
         table.column(""Installed"");
         table.column(""Repository"");
-        table.column(""Description"");
+        table.column(""Description"").maxSize(50);
         table.emptyTableText(onlyInstalled ? ""No features installed"" : ""No features available"");
 
         List<Repository> repos = Arrays.asList(featuresService.listRepositories());
```",Limit size of description to avoid ugly layout,4,4,4,4,remove unused imports,0,0,4,4,"Refactor: Remove unused imports and limit description column size In this commit, unused imports are removed from the InfoFeatureCommand.java and ListFeaturesCommand.java files. Additionally, the size of the ""Description"" column in the ListFeaturesCommand.java file is set to 50 to improve the readability of the output. These changes are part of a code refactoring effort and do not alter the functionality of the affected classes.",4,4,4,4,"refactor: Remove unused imports
No functional changes were introduced, but the removal of unused imports improves code maintainability and reduces the risk of future errors."
b220722c3652bf02ca00150d0decb2509b83adc0,apache/karaf,,"File: jaas/modules/src/main/java/org/apache/karaf/jaas/modules/properties/PropertiesLoginModule.java
Status: modified
```diff
@@ -59,9 +59,10 @@ public void initialize(Subject sub, CallbackHandler handler, Map sharedState, Ma
             LOGGER.debug(""Initialized debug={} usersFile={}"", debug, usersFile);
         }
        
-        if (propertiesInstaller == null || !usersFile.equals(propertiesInstaller.getUsersFileName()) ) {
+        if (propertiesInstaller == null 
+            || (usersFile != null && !usersFile.equals(propertiesInstaller.getUsersFileName())) ) {
        
-            LOG.debug(""Register PropertiesInstaller service"");
+            LOGGER.debug(""Register PropertiesInstaller service"");
             
             propertiesInstaller = new PropertiesInstaller(this, usersFile);
             if (this.bundleContext != null) {
```",add a NPE checker,4,3,4,4,fix potential npe,4,3,4,4,Fix: Update initialization of PropertiesInstaller in PropertiesLoginModule This commit modifies the initialize method in the PropertiesLoginModule class. The changes involve the initialization of the PropertiesInstaller service. The condition check for 'propertiesInstaller' and 'usersFile' has been updated to prevent potential null pointer exceptions. The debug log message has also been updated for consistency.,4,4,4,4,"fix: Handle null usersFile in PropertiesLoginModule's initialize method
This change ensures that the PropertiesInstaller service is registered correctly even when the usersFile is null, preventing potential issues during the authentication process. The null check is added to handle this edge case and maintain the stability of the PropertiesLoginModule."
6d2764319c6a87420767b8604c3d12f5022200a8,apache/lenya,,"File: src/java/org/apache/lenya/cms/authoring/DefaultCreator.java
Status: modified
```diff
@@ -1,5 +1,5 @@
 /*
- * $Id: DefaultCreator.java,v 1.3 2003/02/07 12:14:07 ah Exp $
+ * $Id: DefaultCreator.java,v 1.4 2003/02/10 14:45:45 egliwyona Exp $
  * <License>
  * The Apache Software License
  *
@@ -195,7 +195,8 @@ public String generateTreeId(String childId, short childType)
      *
      * @throws Exception DOCUMENT ME!
      */
-    public void create(File samplesDir, File parentDir, String childId, short childType)
+    public void create(File samplesDir, File parentDir,
+		       String childId, short childType, String childName)
         throws Exception {
         String filename = null;
         String filenameMeta = null;
```",The signature of the create method of the parent class had changed. That's why client's would invoke the create of the parent class which does nothing. Adapted the create method to match the signature.,4,4,4,4,fix a bug in DefaultCreator,2,2,4,4,feat: add childName parameter to create method The 'create' method in the 'DefaultCreator.java' file has been modified to include an additional parameter 'childName'. This method now creates a new file and its corresponding metadata file based on the child type and copies the content from the sample files to these new files.,1,4,3,4,"feat: Add childName parameter to create method
Added childName parameter to create method, enabling creation of child nodes with customized names and enhancing flexibility in XML file generation."
27c5bd80093d211c4935f7f845dc0d75fb491995,apache/lenya,,"File: src/java/org/apache/lenya/cms/workflow/WorkflowFactory.java
Status: modified
```diff
@@ -16,7 +16,6 @@
 import org.apache.lenya.workflow.*;
 import org.apache.lenya.workflow.Workflow;
 import org.apache.lenya.workflow.impl.WorkflowBuilder;
-import org.apache.lenya.workflow.impl.WorkflowImpl;
 import org.apache.lenya.xml.DocumentHelper;
 import org.apache.lenya.xml.NamespaceHelper;
 import org.w3c.dom.Element;
@@ -99,12 +98,4 @@ public Situation buildSituation(User user) throws WorkflowException {
         return new CMSSituation(user);
     }
     
-    /**
-     * Creates an event object for a given command.
-     */
-    public Event buildEvent(WorkflowInstance instance, String command) throws WorkflowException {
-        WorkflowImpl workflow = (WorkflowImpl) instance.getWorkflow();
-        return workflow.getEvent(command);
-    }
-    
 }
```",removed buildEvent() method,0,4,4,4,remove unused method,4,4,4,4,"Refactor: Remove unused method and import in WorkflowFactory class The `buildEvent` method and the `import org.apache.lenya.workflow.impl.WorkflowImpl;` statement were removed from the `WorkflowFactory.java` file. This class is used to create new instances of workflows, workflow situations, and workflow documents. The removed method was previously used to create events, but it is no longer needed. This change improves the structure of the code without altering its behavior.",4,4,2,4,"refactor: Simplify WorkflowFactory by eliminating redundant dependencies and methods
Simplified WorkflowFactory by removing unnecessary dependencies and methods, reducing complexity and improving maintainability. This refactoring enables easier understanding and modification of the workflow instance creation process."
dce9cd620ac1d508a684477d6cd3cef596ec7a04,apache/lenya,,"File: src/java/org/apache/lenya/cms/publication/DefaultDocument.java
Status: modified
```diff
@@ -43,6 +43,8 @@
  */
 package org.apache.lenya.cms.publication;
 
+import java.io.File;
+
 /**
  * A typical CMS document.
  * 
@@ -75,5 +77,25 @@ public String getId() {
     public Publication getPublication() {
         return publication;
     }
+    
+    /**
+     * Returns the file for this document in a certain area and language.
+     * @param area The area.
+     * @param language The language.
+     * @return A file object.
+     */
+    public File getFile(String area, String language) {
+        return getPublication().getPathMapper().getFile(
+            getPublication(), area, getId(), language);
+    }
+    
+    /**
+     * Returns the files for this document in a certain area and all languages.
+     * @param area The area.
+     * @return A file object.
+     */
+    public File[] getFiles(String area) {
+        return getPublication().getPathMapper().getFiles(getPublication(), area, getId());
+    }
 
 }
```",added file getters,3,4,4,4,add DefaultDocument getFile,3,4,3,4,"Feat: Add getFile and getFiles methods to DefaultDocument.java This commit introduces two new methods to the DefaultDocument.java file. The getFile method returns the file associated with a specific area and language in the publication, and the getFiles method returns an array of files for a specific area in the publication with the given ID. These methods enhance the functionality of the DefaultDocument class by providing more granular access to the files associated with a document in a publication.",4,4,4,4,"feat: Add getFile and getFiles methods to DefaultDocument
Added getFile and getFiles methods to DefaultDocument, enabling retrieval of files associated with a document in a publication. getFile returns a file object based on area and language, while getFiles returns an array of files for a specific area. This enhancement facilitates working with document files by providing a programmatic way to access them."
983e12d5005d8b7450e389f867269e170d3dfe89,apache/lenya,,"File: src/java/org/apache/lenya/cms/cocoon/components/modules/input/SitetreeModule.java
Status: modified
```diff
@@ -68,7 +68,7 @@ public Object getAttribute(String name, Configuration modeConf, Map objectModel)
             }
             
             if (name.equals(TRASH_NODE)) {
-                SiteTree authoringTree = publication.getSiteTree(Publication.TRASH_AREA);
+                SiteTree authoringTree = manager.getTree(Publication.TRASH_AREA);
                 value = authoringTree.getNode(envelope.getDocument().getId());
             }
         } catch (Exception e) {
```",Fixed my last checkin :),1,0,4,4,fix npe in SitetreeModule,0,0,4,4,"Refactor: Update method of accessing authoringTree in SitetreeModule In the `SitetreeModule.java` file, the method of accessing the `authoringTree` object has been updated. Previously, the `authoringTree` was obtained from the `publication` object. Now, it is obtained from the `manager` object. This change is a refactor aimed at improving the internal structure of the code without altering its external behavior.",4,4,4,4,"refactor: Use site manager to get site tree for trash area
Extracted site tree retrieval logic from publication to utilize SiteManager, decoupling the SitetreeModule from publication-specific implementations and enhancing code flexibility."
77eb1cd2c02961e62c50caf61d944ea835aac41c,apache/lenya,,"File: src/java/org/apache/lenya/cms/cocoon/source/SourceUtil.java
Status: modified
```diff
@@ -30,7 +30,7 @@
 
 import org.apache.avalon.framework.service.ServiceException;
 import org.apache.avalon.framework.service.ServiceManager;
-import org.apache.commons.io.CopyUtils;
+import org.apache.commons.io.IOUtils;
 import org.apache.commons.io.output.ByteArrayOutputStream;
 import org.apache.excalibur.source.ModifiableSource;
 import org.apache.excalibur.source.Source;
@@ -75,10 +75,10 @@ public static void copy(Source source, ModifiableSource destination, boolean use
 
             if (useBuffer) {
                 final ByteArrayOutputStream sourceBos = new ByteArrayOutputStream();
-                CopyUtils.copy(sourceInputStream, sourceBos);
-                CopyUtils.copy(sourceBos.toByteArray(), destOutputStream);
+                IOUtils.copy(sourceInputStream, sourceBos);
+                IOUtils.write(sourceBos.toByteArray(), destOutputStream);
             } else {
-                CopyUtils.copy(sourceInputStream, destOutputStream);
+                IOUtils.copy(sourceInputStream, destOutputStream);
             }
         } finally {
             if (destOutputStream != null) {
```",Use IOUtils instead of deprecated CopyUtils.,4,4,4,4,fix a bug in SourceUtil,0,1,4,4,"Refactor: Replace CopyUtils with IOUtils in SourceUtil In the SourceUtil class, the CopyUtils.copy method has been replaced with IOUtils.copy and IOUtils.write methods. This change is made in the copy method which is responsible for copying data from a source to a destination, with an option to use a buffer for the operation. The functionality of the SourceUtil class remains the same, providing methods for handling and manipulating sources, such as checking existence, reading, and writing.",4,4,1,4,"refactor: Switch copy implementation from CopyUtils to IOUtils in SourceUtil
This commit replaces `CopyUtils` with `IOUtils` in `SourceUtil`'s `copy` method to leverage the more efficient and flexible IO utilities, improving the internal structure of the software without changing its observable behavior."
4f42be43b3cf21f5f08fdd0d7c4b9c777f56b1a3,apache/lenya,,"File: src/modules/repository/java/test/org/apache/lenya/cms/repo/RepositoryTest.java
Status: modified
```diff
@@ -28,7 +28,7 @@
 /**
  * JCR repository test.
  */
-public class RepositoryTest extends TestCase {
+public abstract class RepositoryTest extends TestCase {
 
     protected static final String AREA_ID = ""authoring"";
     protected static final String PUBLICATION_ID = ""test"";
@@ -43,7 +43,7 @@ public RepositoryTest() {
         setWebappDirectory(System.getProperty(""test.repo.webappDirectory""));
         setRepositoryFactory(System.getProperty(""test.repo.repositoryFactory""));
     }
-
+    
     private String webappDirectory;
     private String repositoryFactory;
 
```",Made RepositoryTest abstract so it isn't executed by Junit,4,4,4,4,make RepositoryTest abstract,1,4,4,4,"Refactor: Make RepositoryTest class abstract The `RepositoryTest` class, used for testing the functionality of a JCR repository and setting up and managing a test repository for a web application, has been made abstract. This change does not affect any methods within the class.",4,4,4,4,"refactor: Make RepositoryTest an abstract class
Made RepositoryTest abstract by removing implementation details, preparing it for subclassing and extension."
b09b1c16b61a1a39aa6b6c371ba76d9d812e335c,apache/lenya,,"File: src/modules-core/observation-impl/java/test/org/apache/lenya/cms/observation/ObservationTest.java
Status: modified
```diff
@@ -92,6 +92,7 @@ protected void testListener(Document doc, TestListener listener) throws Exceptio
         Thread.currentThread().sleep(100);
         
         assertTrue(listener.wasNotified());
+        listener.reset();
     }
 
 }
```",Resetting listener after test,2,4,4,4,fix unit test,0,1,4,4,"Fix: Reset listener in testListener method In the `testListener` method of the `ObservationTest.java` file, a line of code was added to reset the listener after it gets notified. This ensures that the listener is ready for the next notification. This change is classified as a 'Fix', suggesting that it corrects an issue or bug.",4,4,4,4,"fix: Ensure TestListener is reset after notification
Adds a call to `listener.reset()` after notification to ensure the TestListener is properly reset, which was previously missing in the `testListener` method."
cf66909a1c442b36ae3fc2324c1c55823f6f260e,apache/lenya,,"File: src/modules/lucene/java/src/org/apache/lenya/cms/lucene/IndexUpdater.java
Status: modified
```diff
@@ -28,7 +28,6 @@
 import org.apache.lenya.cms.observation.ObservationRegistry;
 import org.apache.lenya.cms.observation.RepositoryEvent;
 import org.apache.lenya.cms.observation.RepositoryListener;
-import org.apache.lenya.cms.publication.Document;
 
 /**
  * Index updater which updates the index when a document changes.
```",[minor change] removed unused import,4,4,4,4,remove unused import,4,4,4,4,Refactor: Remove unused import in IndexUpdater.java This commit removes an unused import statement in the IndexUpdater.java file. The removed import is for the Document class. This change is a part of code refactoring and does not affect the functionality of the code.,4,4,4,4,"refactor: Remove unnecessary import statement
No functional changes were introduced by removing the unnecessary import statement of org.apache.lenya.cms.publication.Document, which was not being utilized in the IndexUpdater class."
c90b7af96858006bd95e2faa3040a0588c809eba,apache/lenya,,"File: src/modules-core/sitemanagement/java/src/org/apache/lenya/cms/site/usecases/Assets.java
Status: modified
```diff
@@ -114,7 +114,7 @@ protected Document[] getResourceDocuments() throws DocumentException {
         Document[] docs = getSourceDocument().area().getDocuments();
         for (int i = 0; i < docs.length; i++) {
             if (docs[i].getResourceType().getName().equals(""resource"")) {
-                list.add(docs);
+                list.add(docs[i]);
             }
         }
         return (Document[]) list.toArray(new Document[list.size()]);
```",add single resource Doc and not all docs in area to the ArrayList for each resource,0,4,4,4,fix bug in Assets,1,2,4,4,"Fix: Corrected element addition in getResourceDocuments method In the 'getResourceDocuments' method of the 'Assets.java' file, corrected the addition of elements to the list. Previously, the entire 'docs' array was being added to the list. This has been fixed to add only the current element 'docs[i]'. This change ensures that the method correctly returns an array of documents that have a resource type of ""resource"" from the source document's area.",4,4,4,4,"fix: Correctly add resource documents to list
Fixed incorrect population of the list in `getResourceDocuments()` method, which previously added the entire `docs` array instead of individual resource documents. This change ensures that only documents with type 'resource' are added to the list, resolving the issue."
f3c5e70e7f9cdc18ac0dcef205bc5fcacdee2bf7,apache/lenya,,"File: src/java/org/apache/lenya/cms/publication/DocumentLocator.java
Status: modified
```diff
@@ -38,10 +38,8 @@ public class DocumentLocator {
      */
     public static DocumentLocator getLocator(String pubId, String area, String path, String language) {
         String key = DocumentLocator.getKey(pubId, area, path, language);
-        DocumentLocator locator = null;
-        if (locators.containsKey(key)) {
-            locator = (DocumentLocator) locators.get(key);
-        } else {
+        DocumentLocator locator = (DocumentLocator) locators.get(key);
+        if (locator == null) {
             locator = new DocumentLocator(pubId, area, path, language);
             locators.put(key, locator);
         }
```",Avoid returning null-value DocumentLocator objects,1,4,4,4,fix quality flaw,0,0,4,4,"Refactor: Simplify the existence check in getLocator method The `getLocator` method in the `DocumentLocator` class has been refactored. The old code first checked if a key exists in the `locators` map and then retrieved the value associated with the key. The new code directly retrieves the value associated with the key and then checks if the retrieved value is null. This change simplifies the code and improves its readability. The functionality of the method remains the same: it returns a `DocumentLocator` for the given parameters. If a `DocumentLocator` for these parameters does not exist, a new one is created, stored, and then returned.",4,4,4,4,"refactor: Simplify getLocator method by reducing null checks
Removed unnecessary null checks in getLocator method, directly retrieving the DocumentLocator instance from the cache and creating a new one if it doesn't exist, resulting in more concise and efficient code."
27c0a1556a47a2c594aece3c355e891ff4f19836,apache/logging-log4j2,,"File: log4j2-core/src/main/java/org/apache/logging/log4j/core/Appender.java
Status: modified
```diff
@@ -65,12 +65,6 @@ public interface Appender extends Lifecycle {
      */
     boolean requiresLayout();
 
-    /**
-     * Returns a Filter if one is present.
-     * @return the Filter or null if no Filter is associated with the Appender.
-     */
-    Filter getFilter();
-
     /**
      * If set to true any exceptions thrown by the Appender will be logged but not thrown.
      * @return true if Exceptions should be suppressed, false otherwise.
```",Remove getFilter method inadvertantly left in,4,4,4,4,remove unused method,4,4,4,4,"Refactor: Remove getFilter method from Appender class The getFilter method was removed from the Appender class in the log4j2-core module. This change is part of a refactor and affects how filters are managed in the Appender class. The Appender class is responsible for handling logging events, managing exceptions, and configuring layouts for logging.",2,4,3,4,"refactor: Remove getFilter method from Appender interface
Removed the getFilter method from the Appender interface, which was previously used to return a Filter associated with the Appender, but is no longer required. This change aligns with the interface's purpose of handling logging events and providing configuration options."
45776f1f16a197428c3cb02520e9d1b28ab4dff6,apache/logging-log4j2,,"File: core/src/main/java/org/apache/logging/log4j/core/appender/SocketAppender.java
Status: modified
```diff
@@ -16,6 +16,8 @@
  */
 package org.apache.logging.log4j.core.appender;
 
+import java.util.Locale;
+
 import org.apache.logging.log4j.core.Filter;
 import org.apache.logging.log4j.core.Layout;
 import org.apache.logging.log4j.core.config.plugins.Plugin;
@@ -87,7 +89,7 @@ public static SocketAppender createAppender(@PluginAttr(""host"") String host,
     }
 
     protected static AbstractSocketManager createSocketManager(String protocol, String host, int port, int delay) {
-        Protocol p = Protocol.valueOf(protocol.toUpperCase());
+        Protocol p = Protocol.valueOf(protocol.toUpperCase(Locale.ENGLISH));
         switch (p) {
             case TCP:
                 return TCPSocketManager.getSocketManager(host, port, delay);
```",Avoid problems on the Turkish Locale.,4,4,4,4,use the correct locale in SocketAppender,4,4,4,4,Refactor: Use Locale.ENGLISH in toUpperCase method call in SocketAppender This commit refactors the `createSocketManager` method in the `SocketAppender.java` file. The `toUpperCase` method call was changed to use `Locale.ENGLISH` to ensure consistent behavior across different locales. This change does not alter the external behavior of the method.,4,4,4,4,"refactor: Use Locale.ENGLISH when converting protocol to uppercase
Previously, the protocol conversion to uppercase was locale-dependent, which could lead to inconsistent results. By specifying Locale.ENGLISH, we ensure that the uppercase conversion is consistent across different locales, making the SocketAppender more robust and reliable."
f0665f7f3807575bf510786b184486262db1e2e1,apache/logging-log4j2,,"File: core/src/main/java/org/apache/logging/log4j/core/config/plugins/ResolverUtil.java
Status: modified
```diff
@@ -276,7 +276,8 @@ public void findInPackage(final Test test, String packageName) {
     }
 
     private void loadImplementationsInBundle(final Test test, final String packageName) {
-        final BundleWiring wiring = FrameworkUtil.getBundle(ResolverUtil.class).adapt(BundleWiring.class);
+        //Do not remove the cast on the next line as removing it will cause a compile error on Java 7.
+        final BundleWiring wiring = (BundleWiring)FrameworkUtil.getBundle(ResolverUtil.class).adapt(BundleWiring.class);
         final Collection<String> list = wiring.listResources(packageName, ""*.class"", BundleWiring.LISTRESOURCES_RECURSE);
         for (final String name : list) {
             addIfMatching(test, name);
```","Revert change to remove ""unnecessary"" cast. Compile fails on OS/X in Java 7 without it.",4,4,4,4,fix ResolverUtil loadImplementationsInBundle,1,1,4,4,"Refactor: Add cast for Java 7 compatibility in ResolverUtil In the 'loadImplementationsInBundle' method of the 'ResolverUtil.java' file, a cast has been added to the return value of a method call. This change ensures compatibility with Java 7. The method is used to load classes from a package in a bundle that match a given test condition.",4,4,3,4,"fix: Add explicit cast to FrameworkUtil.getBundle in loadImplementationsInBundle method
Explicitly cast FrameworkUtil.getBundle to BundleWiring in loadImplementationsInBundle method to prevent compile errors on Java 7, ensuring correct retrieval of BundleWiring object for loading and registering test implementations from specific bundles/packages."
a61bbe965d014f8d36ec59713e20ebee8cf07ff1,apache/logging-log4j2,,"File: log4j-core/src/main/java/org/apache/logging/log4j/core/config/ConfigurationFactory.java
Status: modified
```diff
@@ -112,6 +112,8 @@ public abstract class ConfigurationFactory {
      * @return the ConfigurationFactory.
      */
     public static ConfigurationFactory getInstance() {
+        // volatile works in Java 1.6+, so double-checked locking also works properly
+        //noinspection DoubleCheckedLocking
         if (factories == null) {
             synchronized(TEST_PREFIX) {
                 if (factories == null) {
```",Add comment regarding proper double-checked locking. Quiets the static code analyzers.,4,4,4,3,fix ConfigurationFactory getInstance,0,0,4,4,Refactor: Add comments to getInstance() method in ConfigurationFactory class This commit adds two lines of comments to the getInstance() method in the ConfigurationFactory class. The comments explain the use of volatile and double-checked locking in the method. The functionality of the method remains the same.,4,4,4,4,"refactor: Ensure thread-safety in getInstance() method using double-checked locking
This change introduces double-checked locking to ensure thread-safety in the getInstance() method, which lazily initializes the configuration factory. This mechanism prevents concurrent modifications, making the method safe for use in multi-threaded environments."
8ee19f2d2c54c10a99ff53c62c97b96953e60358,apache/logging-log4j2,,"File: log4j-core/src/test/java/org/apache/logging/log4j/core/appender/rolling/RollingAppenderTimeTest.java
Status: modified
```diff
@@ -67,7 +67,7 @@ public void testAppender() throws Exception {
         final File dir = new File(DIR);
         assertTrue(""Directory not created"", dir.exists() && dir.listFiles().length > 0);
 
-        final int MAX_TRIES = 10;
+        final int MAX_TRIES = 20;
         for (int i = 0; i < MAX_TRIES; i++) {
             final File[] files = dir.listFiles();
             assertTrue(""No files created"", files.length > 0);
@@ -76,7 +76,8 @@ public void testAppender() throws Exception {
                     return; // test succeeded
                 }
             }
-            Thread.sleep(50); // Allow time for rollover to complete
+            logger.debug(""Adding additional event "" + i);
+            Thread.sleep(100); // Allow time for rollover to complete
         }
         fail(""No compressed files found"");
     }
```",additional fix to prevent spurious test failures,4,2,4,4,fix unit test,2,2,4,4,"Fix: Increase tries and sleep time in testAppender() In the testAppender() method of the RollingAppenderTimeTest.java file, the number of tries was increased from 10 to 20 to ensure the test has enough attempts to pass. A debug log statement was added for better tracking of the test progress. The sleep time was also increased from 50 to 100 to allow more time for the rollover to complete. These changes aim to improve the reliability of the test.",4,4,4,4,"refactor: Increase timeout and add debug logging in RollingAppenderTimeTest
Increased the maximum number of tries from 10 to 20 and added debug logging to improve the test's robustness and facilitate debugging in case of failures in RollingAppenderTimeTest."
