id,raw_code,comment,label,generated_comment
63507,"public static ResultSet pointTable(double x,double y){
  GeometryFactory factory=new GeometryFactory();
  SimpleResultSet rs=new SimpleResultSet();
  rs.addColumn(""THE_GEOM"",Types.JAVA_OBJECT,""GEOMETRY"",0,0);
  rs.addRow(factory.createPoint(new Coordinate(x,y)));
  return rs;
}",this method is called via reflection from the database .,usage,"This method is used to create a `ResultSet` containing a single row with a point geometry, which can be useful for testing or simple spatial queries."
59637,"public void addSwipeListener(SwipeListener listener){
  if (mListeners == null) {
    mListeners=new ArrayList<SwipeListener>();
  }
  mListeners.add(listener);
}",add a callback to be invoked when a swipe event is sent to this view .,usage,registers a listener to receive swipe events .
35508,"@Override public void onFailure(IMqttToken asyncActionToken,Throwable exception){
  exception.printStackTrace();
  Log.e(""TrafficService"",""Error connecting: "" + exception.getMessage());
  onDisconnect(false);
}",called when there was an error connecting,usage,"handles failure in MQTT operations, logs the error, and triggers a disconnect process."
10928,"protected void configureFromProperties(InputStream is,String rootDirectory) throws IOException {
  Properties props=new Properties();
  props.load(is);
  props.put(ROOT_DIR_PATH_PROPERTY,rootDirectory);
  String oldPrefix=getPropertyPrefix();
  setProperties(null,props);
  setPropertyPrefix(oldPrefix);
}","called with an input stream for a properties file , used for reading tiles . omp files .",usage,"This method is designed to load and configure properties from an input stream, typically representing a properties file, and then update a specific property to include a root"
65838,"public void mouseClicked(MouseEvent e){
  if (e.getClickCount() > 1) {
    System.gc();
  }
}",invoked when the mouse has been clicked on a component .,usage,"This method is triggered when a mouse click event occurs. If the mouse is double-clicked (or more), it explicitly calls the garbage collector using `"
31521,"@Override public void onDetachedFromRecyclerView(RecyclerView recyclerView){
  super.onDetachedFromRecyclerView(recyclerView);
  mAttachedRecyclerViewPool.remove(recyclerView);
}",implementation of adapter . ondetachedfromrecyclerview ( recyclerview ) called when this expandablerecycleradapter is detached from a recyclerview .,usage,This method is called when the adapter is detached from the RecyclerView. It performs cleanup by removing the reference to the detached RecyclerView from a tracking list or pool
11319,"public void actionPerformed(java.awt.event.ActionEvent e){
  Object source=e.getSource();
  if (!(source instanceof JMenuItem))   return;
  JMenuItem mi=(JMenuItem)source;
  String name=mi.getText();
  OMGraphicHandlerLayer targetLayer=(OMGraphicHandlerLayer)layers.get(name);
  if (targetLayer == null) {
    Debug.message(""defaultdndcatcher"",""ERROR> DefaultDnDCatcher::actionPerformed: "" + ""no layer found with name "" + name);
    return;
  }
  targetLayer.doAction((OMGraphic)transferData,new OMAction(OMAction.UPDATE_GRAPHIC_MASK));
}",invoked when an action from the popup menu occurs .,usage,"This method is triggered when an action event occurs, typically when a menu item is selected in a GUI. It checks if the source of the event is"
17178,"public void addTranslator(ClassPool cp,Translator t) throws NotFoundException, CannotCompileException {
  source=cp;
  translator=t;
  t.start(cp);
}","adds a translator , which is called whenever a class is loaded .",usage,"This method is used to initialize and add a `Translator` to a system that manipulates Java bytecode, typically managed by a `ClassPool`. The"
56112,"public void onSinksReceived(String sourceUrn,List<MediaSink> sinks){
  mSinks.put(sourceUrn,sinks);
  nativeOnSinksReceived(mNativeMediaRouterAndroid,sourceUrn,sinks.size());
}",called when the sinks found by the media route provider for the particular | sourceurn | have changed .,usage,updates the list of media sinks for a given source and notifies the native layer of the change .
11246,"public void httpRequest(HttpRequestEvent e) throws java.io.IOException {
  String request=e.getRequest();
  if (Debug.debugging(""shis"")) {
    Debug.output(""SHIS: Handling request - \"""" + request + ""\"""");
  }
  if (request.charAt(0) == '/') {
    request=request.substring(0,request.length());
  }
  int index=0;
  index=request.indexOf('?');
  if (index != -1) {
    request=request.substring(index + 1,request.length());
    Debug.message(""shis"",""SHIS: GET Request received"");
  }
 else {
    Debug.message(""shis"",""SHIS: Probably a POST Request received"");
  }
  try {
    iServer.handleRequest(request,e.getOutputStream());
  }
 catch (  IOException ioe) {
    Debug.error(""SHIS: caught IOException - \n"" + ioe.getMessage());
  }
catch (  MapRequestFormatException exception) {
    String message=""OpenMap SimpleHttpImageServer encountered an problem with your request:\n\n"" + exception.getMessage() + ""\n\n""+ ErrorMessage;
    HttpConnection.writeHttpResponse(e.getOutputStream(),HttpConnection.CONTENT_PLAIN,message);
  }
}",invoked when an http request is received .,usage,"This method processes HTTP requests, extracting the query part if present, and delegates handling of the request to an `iServer` instance. It also manages"
13792,"public void schemaChanged(String serviceName,String version){
synchronized (mapRealmToFormat) {
    mapRealmToFormat.remove(ROOT);
  }
}",this method will be invoked when a service ' s schema has been changed .,usage,This method is called when there is a change in the schema for a given service. It synchronizes on the `mapRealmToFormat` object to
48785,"protected final void dragDropFinished(final boolean success,final int operations,final int x,final int y){
  DragSourceEvent event=new DragSourceDropEvent(getDragSourceContext(),operations & sourceActions,success,x,y);
  EventDispatcher dispatcher=new EventDispatcher(DISPATCH_FINISH,event);
  SunToolkit.invokeLaterOnAppContext(SunToolkit.targetToAppContext(getComponent()),dispatcher);
  startSecondaryEventLoop();
  setNativeContext(0);
  dragImage=null;
  dragImageOffset=null;
}",upcall from native code via implemented class ( do ),usage,"This method is called internally to finalize the drag-and-drop operation, reporting the outcome and cleaning up resources."
23838,"protected void closeCallbacksExceptListener(){
  closeCacheCallback(getCacheLoader());
  closeCacheCallback(getCacheWriter());
  closeCacheCallback(getEvictionController());
}",the listener is not closed until after the afterregiondestroy event,usage,closes all cache-related callbacks except for the listener to ensure proper resource management and avoid memory leaks.
11343,"protected void cutSelectedBean(){
  if (Debug.debugging(""beanbox""))   Debug.output(""Enter> cutSelectedBean"");
  if (selectedBean == null || selectedBeanLocation == null) {
    if (Debug.debugging(""beanbox""))     Debug.output(""selectedBean="" + selectedBean);
    if (Debug.debugging(""beanbox""))     Debug.output(""selectedBeanLocation="" + selectedBeanLocation);
    clearSelection();
    return;
  }
  try {
    serBean=new ByteArrayOutputStream();
    ObjectOutputStream oos=new ObjectOutputStream(serBean);
    oos.writeObject(selectedBean);
  }
 catch (  Exception e) {
    e.printStackTrace();
    clearSelection();
    if (Debug.debugging(""beanbox""))     Debug.output(""Exit> copySelectedBean"");
    return;
  }
  cutBean=selectedBean;
  selectedBeanBox.showCut(selectedBean);
  if (Debug.debugging(""beanbox""))   Debug.output(""Exit> cutSelectedBean"");
}",this method is called when the user chooses to cut a bean by some means such by by pressing ctrl - x .,usage,"This method is used to cut the currently selected bean in a graphical bean editing environment, such as a BeanBox. It serializes the selected bean into"
68937,"public void onAccuracyChanged(Sensor sensor,int accuracy){
  if (sensor.getType() != Sensor.TYPE_ACCELEROMETER) {
    return;
  }
  if (this.status == AccelListener.STOPPED) {
    return;
  }
  this.accuracy=accuracy;
}",called when the accuracy of the sensor has changed .,usage,invoked when there is a change in the accuracy of the accelerometer sensor .
25509,"private boolean loadUnpackedUMD(String filename) throws IOException, GeneralJpcspException {
  if (doUmdBuffering) {
    return false;
  }
  File file=new File(filename);
  if (file.exists()) {
    RandomAccessFile raf=new RandomAccessFile(file,""r"");
    FileChannel roChannel=raf.getChannel();
    ByteBuffer readbuffer=roChannel.map(FileChannel.MapMode.READ_ONLY,0,(int)roChannel.size());
    emulator.load(""disc0:/PSP_GAME/SYSDIR/EBOOT.BIN"",readbuffer);
    raf.close();
    log.info(""Using unpacked UMD EBOOT.BIN image"");
    return true;
  }
  return false;
}","don ' t call this directly , see loadumd ( file file )",usage,This method attempts to load an unpacked UMD (Universal Media Disc) file for the PSP (PlayStation Portable) emulator. It checks if buffering
84599,"public void makeDirty(){
  betaChanged=true;
  newMode=true;
  precisionChanged=true;
  regressionInterface.makeDirty(instance);
}",forces a complete recalculation of the likelihood next time getlikelihood is called,usage,"Marks the current state as modified, triggering necessary recalculations or updates."
68091,"protected void onException(final WroRuntimeException e){
  throw e;
}",invoked when an unexpected exception occurred during processing .,usage,This method is designed to handle exceptions specifically related to the Web Resource Optimizer (WRO) by rethrowing them. Override this method to implement
49211,"void doHandleJavaMouseEvent(MouseEvent mouseEvent){
  if (!XToolkit.isLeftMouseButton(mouseEvent) && !XToolkit.isRightMouseButton(mouseEvent)) {
    return;
  }
  XBaseWindow grabWindow=XAwtState.getGrabWindow();
  Point ptGlobal=mouseEvent.getLocationOnScreen();
  if (!hasPointerMoved) {
    if (grabInputPoint == null || (Math.abs(ptGlobal.x - grabInputPoint.x) > getMouseMovementSmudge()) || (Math.abs(ptGlobal.y - grabInputPoint.y) > getMouseMovementSmudge())) {
      hasPointerMoved=true;
    }
  }
  XBaseMenuWindow wnd=getMenuWindowFromPoint(ptGlobal);
  XMenuItemPeer item=(wnd != null) ? wnd.getItemFromPoint(wnd.toLocal(ptGlobal)) : null;
  XBaseMenuWindow cwnd=getShowingLeaf();
switch (mouseEvent.getID()) {
case MouseEvent.MOUSE_PRESSED:
    showingMousePressedSubmenu=null;
  if ((grabWindow == this) && (wnd == null)) {
    ungrabInput();
  }
 else {
    grabInput();
    if (item != null && !item.isSeparator() && item.isTargetItemEnabled()) {
      if (wnd.getShowingSubmenu() == item) {
        showingMousePressedSubmenu=(XMenuPeer)item;
      }
      wnd.selectItem(item,true);
    }
 else {
      if (wnd != null) {
        wnd.selectItem(null,false);
      }
    }
  }
break;
case MouseEvent.MOUSE_RELEASED:
if (item != null && !item.isSeparator() && item.isTargetItemEnabled()) {
if (item instanceof XMenuPeer) {
  if (showingMousePressedSubmenu == item) {
    if (wnd instanceof XMenuBarPeer) {
      ungrabInput();
    }
 else {
      wnd.selectItem(item,false);
    }
  }
}
 else {
  item.action(mouseEvent.getWhen());
  ungrabInput();
}
}
 else {
if (hasPointerMoved || (wnd instanceof XMenuBarPeer)) {
  ungrabInput();
}
}
showingMousePressedSubmenu=null;
break;
case MouseEvent.MOUSE_DRAGGED:
if (wnd != null) {
if (item != null && !item.isSeparator() && item.isTargetItemEnabled()) {
if (grabWindow == this) {
wnd.selectItem(item,true);
}
}
 else {
wnd.selectItem(null,false);
}
}
 else {
if (cwnd != null) {
cwnd.selectItem(null,false);
}
}
break;
}
}",performs handling of java mouse event note that this function should be invoked only from root of menu window ' s hierarchy that grabs input focus,usage,"handles mouse events for Java AWT components on X11 to manage menu interactions, including press, release, and drag actions."
69714,"protected void drawConnectorCenters(Canvas c){
  List<Connection> connections=mBlock.getAllConnections();
  Paint paint=new Paint();
  paint.setStyle(Paint.Style.FILL);
  for (int i=0; i < connections.size(); i++) {
    Connection conn=connections.get(i);
    if (conn.inDragMode()) {
      if (conn.isConnected()) {
        paint.setColor(Color.RED);
      }
 else {
        paint.setColor(Color.MAGENTA);
      }
    }
 else {
      if (conn.isConnected()) {
        paint.setColor(Color.GREEN);
      }
 else {
        paint.setColor(Color.CYAN);
      }
    }
    mTempWorkspacePoint.set(conn.getPosition().x - mBlock.getPosition().x,conn.getPosition().y - mBlock.getPosition().y);
    mHelper.workspaceToVirtualViewDelta(mTempWorkspacePoint,mTempConnectionPosition);
    if (mHelper.useRtl()) {
      mTempConnectionPosition.x+=mBlockViewSize.x;
    }
    c.drawCircle(mTempConnectionPosition.x,mTempConnectionPosition.y,10,paint);
  }
}",this is a developer testing function subclasses can call to draw dots at the model ' s location of all connections on this block .,usage,"This method visualizes the connection points of blocks on a canvas, highlighting their status (connected or in drag mode) with different colors."
64152,"public FileSystemUtils(){
  super();
}",instances should not be constructed in standard programming .,usage,"Constructor for `FileSystemUtils` that initializes the object, typically used for setting up any necessary state or defaults."
63968,"@CallSuper protected void onPageScrolled(int position,float offset,int offsetPixels){
  if (mDecorChildCount > 0) {
    final int scrollX=getScrollX();
    int paddingLeft=getPaddingLeft();
    int paddingRight=getPaddingRight();
    final int width=getWidth();
    final int childCount=getChildCount();
    for (int i=0; i < childCount; i++) {
      final View child=getChildAt(i);
      final LayoutParams lp=(LayoutParams)child.getLayoutParams();
      if (!lp.isDecor)       continue;
      final int hgrav=lp.gravity & Gravity.HORIZONTAL_GRAVITY_MASK;
      int childLeft=0;
switch (hgrav) {
default :
        childLeft=paddingLeft;
      break;
case Gravity.LEFT:
    childLeft=paddingLeft;
  paddingLeft+=child.getWidth();
break;
case Gravity.CENTER_HORIZONTAL:
childLeft=Math.max((width - child.getMeasuredWidth()) / 2,paddingLeft);
break;
case Gravity.RIGHT:
childLeft=width - paddingRight - child.getMeasuredWidth();
paddingRight+=child.getMeasuredWidth();
break;
}
childLeft+=scrollX;
final int childOffset=childLeft - child.getLeft();
if (childOffset != 0) {
child.offsetLeftAndRight(childOffset);
}
}
}
dispatchOnPageScrolled(position,offset,offsetPixels);
if (mPageTransformer != null) {
final int scrollX=getScrollX();
final int childCount=getChildCount();
for (int i=0; i < childCount; i++) {
final View child=getChildAt(i);
final LayoutParams lp=(LayoutParams)child.getLayoutParams();
if (lp.isDecor) continue;
final float transformPos=(float)(child.getLeft() - scrollX) / getClientWidth();
mPageTransformer.transformPage(child,transformPos);
}
}
mCalledSuper=true;
}","this method will be invoked when the current page is scrolled , either as part of a programmatically initiated smooth scroll or a user initiated touch scroll .",usage,This method should be called during the scroll or slide transition of pages in a ViewPager. It handles the layout and positioning of decorator views within the ViewPager based
13290,"protected void resetCommon() throws XNIException {
  int count=fCommonComponents.size();
  for (int i=0; i < count; i++) {
    XMLComponent c=(XMLComponent)fCommonComponents.get(i);
    c.reset(this);
  }
}",reset all common components before parsing,usage,This method is called to reset the state of all common components registered with the parser. Each component is reset to its initial state to ensure that no residual
25328,"public void onStart(){
  if (mAudioMirrorBuffer == null) {
    mAudioMirrorBuffer=new byte[262144];
  }
  if (mStreamer != null) {
    mStreamer.start();
  }
  if (mInsecureStreamer != null) {
    mInsecureStreamer.start();
  }
}",called when the playback service starts,usage,initializes necessary resources and starts the audio streaming processes .
29969,"public void stop(){
  setLedOn(false);
  if (null != blinkFuture) {
    blinkFuture.cancel(true);
  }
  if (null != blinkService) {
    blinkService.shutdownNow();
  }
}",calling this method will stop all threads .,usage,"This method stops the LED blinking operation by turning off the LED, cancelling any ongoing scheduled blinking tasks, and shutting down the executor service responsible for managing these"
39498,"protected boolean isCorrectMethod(Method method,Object[] args){
  return (proxySignature.equals(method.getName()) && args.length == 1);
}","compare the method that was called to the intended method when the osxadapter instance was created ( e . g . handleabout , handlequit , handleopenfile , etc . ) .",usage,This method checks if the provided method and arguments match the expected proxy signature and argument count. It is typically used in dynamic proxy implementations to validate method inv
68444,"public void actionPerformed(ActionEvent e){
  navigateToPriorDemo();
}",invoked when an action occurs .,usage,"This method is triggered when an action event occurs, typically from a user interface element like a button. It calls the `navigateToPriorDemo()` method"
80148,"private void onHPChange(final int amount){
  if (User.squaredDistanceTo(x,y) < HEARING_DISTANCE_SQ) {
    if (amount > 0) {
      addTextIndicator(""+"" + amount,NotificationType.POSITIVE);
    }
 else {
      addTextIndicator(String.valueOf(amount),NotificationType.NEGATIVE);
    }
  }
}",called when entity adjusts hp .,usage,This method is triggered when there is a change in health points (HP). It checks if the user is within a certain hearing distance from a specific location
39988,"protected void onPageScrolled(int position,float offset,int offsetPixels){
  if (mDecorChildCount > 0) {
    final int scrollX=getScrollX();
    int paddingLeft=getPaddingLeft();
    int paddingRight=getPaddingRight();
    final int width=getWidth();
    final int childCount=getChildCount();
    for (int i=0; i < childCount; i++) {
      final View child=getChildAt(i);
      final LayoutParams lp=(LayoutParams)child.getLayoutParams();
      if (!lp.isDecor)       continue;
      final int hgrav=lp.gravity & Gravity.HORIZONTAL_GRAVITY_MASK;
      int childLeft=0;
switch (hgrav) {
default :
        childLeft=paddingLeft;
      break;
case Gravity.LEFT:
    childLeft=paddingLeft;
  paddingLeft+=child.getWidth();
break;
case Gravity.CENTER_HORIZONTAL:
childLeft=Math.max((width - child.getMeasuredWidth()) / 2,paddingLeft);
break;
case Gravity.RIGHT:
childLeft=width - paddingRight - child.getMeasuredWidth();
paddingRight+=child.getMeasuredWidth();
break;
}
childLeft+=scrollX;
final int childOffset=childLeft - child.getLeft();
if (childOffset != 0) {
child.offsetLeftAndRight(childOffset);
}
}
}
if (mOnPageChangeListener != null) {
mOnPageChangeListener.onPageScrolled(position,offset,offsetPixels);
}
if (mInternalPageChangeListener != null) {
mInternalPageChangeListener.onPageScrolled(position,offset,offsetPixels);
}
if (mPageTransformer != null) {
final int scrollX=getScrollX();
final int childCount=getChildCount();
for (int i=0; i < childCount; i++) {
final View child=getChildAt(i);
final LayoutParams lp=(LayoutParams)child.getLayoutParams();
if (lp.isDecor) continue;
final float transformPos=(float)(child.getLeft() - scrollX) / getClientWidth();
mPageTransformer.transformPage(child,transformPos);
}
}
mCalledSuper=true;
}","this method will be invoked when the current page is scrolled , either as part of a programmatically initiated smooth scroll or a user initiated touch scroll .",usage,"This method handles the page scrolling events in a custom ViewPager. It adjusts the position of decor views based on their layout parameters and gravity, notifies any page"
25881,"@Override public AbstractScannedResult scanBlocklet(BlocksChunkHolder blocksChunkHolder) throws QueryExecutionException {
  try {
    fillScannedResult(blocksChunkHolder);
  }
 catch (  FilterUnsupportedException e) {
    throw new QueryExecutionException(e.getMessage());
  }
  return scannedResult;
}",below method will be used to process the block,usage,"This method processes a block of data and returns the result after applying filters. If the filter is unsupported, it throws a QueryExecutionException."
6348,"public static void printStackTrace(Throwable e){
  try {
    Debug.printStackTrace(e);
  }
 catch (  Throwable f) {
    e.printStackTrace();
  }
}",used in environments where full debug may not be available,usage,"This method attempts to print the stack trace of an exception using a custom debug utility. If the debug utility fails, it falls back to the standard `"
53945,"public void start(){
  if (setState(EnumSet.of(TaskState.INITIAL,TaskState.QUEUED),TaskState.RUNNING)) {
    DHT.logDebug(""Starting Task: "" + toString());
    startTime=System.currentTimeMillis();
    try {
      serializedUpdate.run();
    }
 catch (    Exception e) {
      DHT.log(e,LogLevel.Error);
    }
  }
}","start the task , to be used when a task is queued .",usage,"initiates the execution of a task if it is in an appropriate state to start running, logging the start and handling any exceptions that occur during execution."
11663,"public boolean mouseDragged(MouseEvent e){
  if (grabbed_plot_graphics_) {
    int x=e.getX();
    int y=e.getY();
    int dx=x - prevX;
    int dy=y - prevY;
    plotX+=dx;
    plotY+=dy;
    prevX=x;
    prevY=y;
    graph.resize(plotX,plotY,plotWidth,plotHeight);
    OMGraphicList plotGraphics=graph.getPlotGraphics();
    plotGraphics.generate(getProjection(),true);
    repaint();
  }
  return false;
}",called whenever the mouse is dragged on this layer and one of the requested mouse modes is active .,usage,This method is typically called by the event dispatch thread in response to a mouse drag event on a graphical component. It updates the position of a graphical plot
75368,"@Override public void onCreate(Bundle savedInstanceState){
  super.onCreate(savedInstanceState);
  mHandler=new Handler();
  setContentView(R.layout.voice_recognition);
  Button speakButton=(Button)findViewById(R.id.btn_speak);
  mList=(ListView)findViewById(R.id.list);
  mSupportedLanguageView=(Spinner)findViewById(R.id.supported_languages);
  PackageManager pm=getPackageManager();
  List<ResolveInfo> activities=pm.queryIntentActivities(new Intent(RecognizerIntent.ACTION_RECOGNIZE_SPEECH),0);
  if (activities.size() != 0) {
    speakButton.setOnClickListener(this);
  }
 else {
    speakButton.setEnabled(false);
    speakButton.setText(""Recognizer not present"");
  }
  refreshVoiceSettings();
}",called with the activity is first created .,usage,"This method initializes the activity for voice recognition, setting up the UI and checking if voice recognition services are available on the device. If available, it enables"
50178,"public void handleMaintenance(Operation maintOp){
  performPendingRequestMaintenance();
  checkAndScheduleSynchronization(this.cachedGroupState.membershipUpdateTimeMicros);
  maintOp.complete();
}",invoked by parent during its maintenance interval,usage,invoked periodically to perform maintenance tasks such as processing pending requests and scheduling synchronization based on group membership updates.
63597,"public int onBlockExploded(){
  return (int)(fuseTime / 2 + Math.random() * fuseTime / 4);
}",called when the block for of this explosive is destroy by an explosion,usage,"calculates the delay before a block explodes, incorporating randomness to the fuse time."
16920,"public ActionRequestHelper dependsOn(ActionRequestHelper dependency){
  mDependencies.add(dependency);
  return this;
}",this request will execute after the dependency completes .,usage,"This method is used to establish a dependency relationship between `ActionRequestHelper` instances. By calling `dependsOn`, you can specify that the current instance"
2536,"public IOUtils(){
  super();
}",instances should not be constructed in standard programming .,usage,"Constructor for `IOUtils` class, initializes a new instance of the class."
25502,"public void pushDrawList(PspGeList list){
synchronized (drawListQueue) {
    drawListQueue.add(list);
  }
}",called from pspge module,usage,"This method is used to add a new drawing list to the queue in a thread-safe manner, ensuring that the addition is synchronized to prevent concurrent modification issues"
33914,"private void applyTo(ClassVisitor v,Field f){
  if (Log.isLoggingOn()) {
    Log.logLine(String.format(""Visiting field %s"",f.toGenericString()));
  }
  v.visit(f);
}",apply a visitor to a field .,usage,"This method is used to apply a visitor to a specific field, logging the action if logging is enabled."
3515,"public void clientDisconnect(){
  try {
    OutHttpApp responseStream=_responseStream;
    if (responseStream != null) {
      responseStream.close();
    }
  }
 catch (  Exception e) {
    log.log(Level.FINER,e.toString(),e);
  }
  ConnectionTcp conn=connTcp();
  if (conn != null) {
    conn.clientDisconnect();
  }
  killKeepalive(""client disconnect"");
}",called when the client has disconnected,usage,This method handles the disconnection process for a client by safely closing the response stream and terminating the TCP connection.
10541,"private final void _writeUTF8Segments(byte[] utf8,int offset,int totalLen) throws IOException, JsonGenerationException {
  do {
    int len=Math.min(_outputMaxContiguous,totalLen);
    _writeUTF8Segment(utf8,offset,len);
    offset+=len;
    totalLen-=len;
  }
 while (totalLen > 0);
}","method called when utf - 8 encoded ( but not yet escaped ! ) content is not guaranteed to fit in the output buffer after escaping ; as such , we just need to chunk writes .",usage,"This method is designed to write UTF-8 encoded byte segments to an output stream, handling the data in manageable chunks to avoid overflow or excessive memory usage"
83647,"@Override public boolean onPreferenceClick(Preference preference){
  if (preference == mPlayExample) {
    getSampleText();
    return true;
  }
  return false;
}",called when mplayexample is clicked,usage,"This method is an event handler that responds to clicks on a specific preference item in a settings screen, typically in an Android application. When the preference item"
49295,"@Override @SuppressWarnings(""unchecked"") public void completed(int bytesTransferred,boolean canInvokeDirect){
  if (bytesTransferred == 0) {
    bytesTransferred=-1;
  }
 else {
    updateBuffers(bytesTransferred);
  }
  releaseBuffers();
synchronized (result) {
    if (result.isDone())     return;
    enableReading();
    if (scatteringRead) {
      result.setResult((V)Long.valueOf(bytesTransferred));
    }
 else {
      result.setResult((V)Integer.valueOf(bytesTransferred));
    }
  }
  if (canInvokeDirect) {
    Invoker.invokeUnchecked(result);
  }
 else {
    Invoker.invoke(result);
  }
}",executed when the i / o has completed,usage,"called when an asynchronous read operation completes, handling the result and potentially invoking further actions based on the completion status."
9599,"public static KeyStore load(File keyStoreFile,Password password) throws CryptoException, FileNotFoundException {
  KeyStoreType keyStoreType=null;
  try {
    keyStoreType=CryptoFileUtil.detectKeyStoreType(new FileInputStream(keyStoreFile));
  }
 catch (  FileNotFoundException ex) {
    throw ex;
  }
catch (  IOException ex) {
    throw new CryptoException(res.getString(""NoLoadKeyStore.exception.message""),ex);
  }
  if (keyStoreType == null) {
    return null;
  }
  return load(keyStoreFile,password,keyStoreType);
}","load a keystore , auto - detecting the type , from a file accessed by a password .",done,Loads a KeyStore from a specified file using the provided password. It first attempts to detect the type of the KeyStore by reading the file. If
67089,"public void addMethod(SootMethod m){
  checkLevel(SIGNATURES);
  if (m.isDeclared())   throw new RuntimeException(""already declared: "" + m.getName());
  if (subSigToMethods.get(m.getNumberedSubSignature()) != null) {
    throw new RuntimeException(""Attempting to add method "" + m.getSubSignature() + "" to class ""+ this+ "", but the class already has a method with that signature."");
  }
  subSigToMethods.put(m.getNumberedSubSignature(),m);
  methodList.add(m);
  m.setDeclared(true);
  m.setDeclaringClass(this);
}",adds the given method to this class .,done,"Adds a method to the class representation, ensuring it has not been previously declared and does not conflict with existing methods based on its signature. If the method"
40177,"public ScriptBuilder data(int index,byte[] data){
  byte[] copy=Arrays.copyOf(data,data.length);
  int opcode;
  if (data.length == 0) {
    opcode=OP_0;
  }
 else   if (data.length == 1) {
    byte b=data[0];
    if (b >= 1 && b <= 16)     opcode=Script.encodeToOpN(b);
 else     opcode=1;
  }
 else   if (data.length < OP_PUSHDATA1) {
    opcode=data.length;
  }
 else   if (data.length < 256) {
    opcode=OP_PUSHDATA1;
  }
 else   if (data.length < 65536) {
    opcode=OP_PUSHDATA2;
  }
 else {
    throw new RuntimeException(""Unimplemented"");
  }
  return addChunk(index,new ScriptChunk(opcode,copy));
}",adds a copy of the given byte array as a data element ( i . e . pushdata ) at the given index in the program .,done,The `data` method in the `ScriptBuilder` class is designed to add a data element to a script at a specified index. It handles the
74232,"public int findCarByRoadNumber(String roadNumber){
  if (sysList != null) {
    if (!roadNumber.equals(_roadNumber)) {
      return getIndex(0,roadNumber);
    }
    int index=getIndex(_index,roadNumber);
    if (index > 0) {
      return index;
    }
    return getIndex(0,roadNumber);
  }
  return -1;
}",search for car by road number,done,This method searches for a car by its road number within a system list (`sysList`). It first checks if the `sysList` is not null
67853,"public void hspan(double start,double end,Paint color,String legend){
  LegendText legendText=new LegendText(color,legend);
  comments.add(legendText);
  plotElements.add(new HSpan(start,end,color,legendText));
}",draws a horizontal span into the graph and optionally adds a legend .,done,"Adds a horizontal span to a plot with a specified start and end point, color, and legend. The method first creates a `LegendText` object"
66527,"private static a createImageLink(String AD_Language,String name,String js_command,boolean enabled,boolean pressed){
  a img=new a(""#"",createImage(AD_Language,name));
  if (!pressed || !enabled)   img.setID(""imgButtonLink"");
 else   img.setID(""imgButtonPressedLink"");
  if (js_command == null)   js_command=""'Submit'"";
  if (js_command.length() > 0 && enabled) {
    if (js_command.startsWith(""startPopup""))     img.setOnClick(js_command);
 else     img.setOnClick(""SubmitForm('"" + name + ""', ""+ js_command+ "",'toolbar');return false;"");
  }
  img.setClass(""ToolbarButton"");
  img.setOnMouseOver(""window.status='"" + name + ""';return true;"");
  img.setOnMouseOut(""window.status='';return true;"");
  img.setOnBlur(""this.hideFocus=false"");
  return img;
}","create image with name , id of button _ name and set p _ command onclick",done,"Creates a hyperlink (`<a>` tag) that wraps an image, which acts as a button in a web interface. The button can be configured with"
70010,"public void put(int key,E value){
  int i=ContainerHelpers.binarySearch(mKeys,mSize,key);
  if (i >= 0) {
    mValues[i]=value;
  }
 else {
    i=~i;
    if (i < mSize && mValues[i] == DELETED) {
      mKeys[i]=key;
      mValues[i]=value;
      return;
    }
    if (mGarbage && mSize >= mKeys.length) {
      gc();
      i=~ContainerHelpers.binarySearch(mKeys,mSize,key);
    }
    if (mSize >= mKeys.length) {
      int n=ContainerHelpers.idealIntArraySize(mSize + 1);
      int[] nkeys=new int[n];
      Object[] nvalues=new Object[n];
      System.arraycopy(mKeys,0,nkeys,0,mKeys.length);
      System.arraycopy(mValues,0,nvalues,0,mValues.length);
      mKeys=nkeys;
      mValues=nvalues;
    }
    if (mSize - i != 0) {
      System.arraycopy(mKeys,i,mKeys,i + 1,mSize - i);
      System.arraycopy(mValues,i,mValues,i + 1,mSize - i);
    }
    mKeys[i]=key;
    mValues[i]=value;
    mSize++;
  }
}","adds a mapping from the specified key to the specified value , replacing the previous mapping from the specified key if there was one .",done,"The `put` method is designed to insert or replace a value associated with a given key in a custom data structure, which appears to be a type"
25607,"public static String convertClassNameToResourcePath(String className){
  Assert.notNull(className,""Class name must not be null"");
  return className.replace('.','/');
}","convert a "" . "" - based fully qualified class name to a "" / "" - based resource path .",done,Converts a fully qualified class name to a resource path by replacing dots ('.') with slashes ('/'). This is useful for locating class resources in the
6260,"public static String removePattern(final String source,final String regex){
  return replacePattern(source,regex,StringUtils.EMPTY);
}",removes each substring of the source string that matches the given regular expression using the dotall option .,done,Removes all occurrences of the regex pattern from the source string by replacing them with an empty string.
